Name,Stars,Ratings,Reviews,Specifications,Price
"Nokia X5-01 (Black, 200 MB)",2.8,5 Ratings,0 Reviews,"{'In The Box': 'User Manual, Headset, Charger, Data Cable, Handset, 2 GB microSD Card, Battery', 'Model Name': 'X5-01', 'Color': 'Black', 'Browse Type': 'Smartphones', 'SIM Type': 'Single Sim', 'Additional Content': '2 GB Memory Card', 'Display Size': '5.84 cm (2.3 inch)', 'Resolution': '320 x 240 Pixels', 'Resolution Type': 'QVGA', 'Display Type': 'TFT', 'Display Colors': '262 K', 'Operating System': 'Symbian Series 60 9.3', 'Processor Type': 'ARM11', 'Primary Clock Speed': '600 MHz', 'Operating Frequency': 'GSM - 850, 900, 1800, 1900; UMTS - 2100', 'Internal Storage': '200 MB', 'Expandable Storage': '32 GB', 'Supported Memory Card Type': 'microSD, microSDHC', 'Memory Card Slot Type': 'Dedicated Slot', 'Phone Book Memory': 'Practically Unlimited', 'Call Log Memory': 'Yes', 'SMS Memory': 'Yes', 'Primary Camera Available': 'Yes', 'Primary Camera': '5MP Rear Camera', 'Primary Camera Features': 'Full Focus', 'Secondary Camera Available': 'No', 'Flash': 'LED', 'HD Recording': 'No', 'Video Recording': 'Yes', 'Video Recording Resolution': '640 x 480', 'Digital Zoom': 'Digital Zoom - 4x', 'Frame Rate': '15 fps', 'Call Wait/Hold': 'Yes', 'Conference Call': 'Yes', 'Phone Book': 'Yes', 'Speaker Phone': 'Yes', 'Speed Dialing': 'Yes', 'Call Records': 'Detailed, max 30 days', 'Logs': 'Yes', 'Network Type': '3G', 'Supported Networks': 'GSM', 'Internet Connectivity': 'GPRS, EDGE, Wi-Fi, 3G, WAP', '3G': 'Yes', '3G Speed': '10.2 Mbps HSDPA; 2 Mbps HSUPA', 'GPRS': 'Yes', 'WAP': 'Yes', 'WAP Version': '2', 'Pre-installed Browser': 'WAP 2.0', 'Micro USB Port': 'Yes', 'Micro USB Version': '2', 'Bluetooth Support': 'Yes', 'Bluetooth Version': '2.1', 'Wi-Fi': 'Yes', 'Wi-Fi Version': '802.11 b/g', 'NFC': 'No', 'Infrared': 'No', 'USB Connectivity': 'Yes', 'EDGE': 'Yes', 'GPRS Features': '100 kbps', 'Audio Jack': '3.5 mm', 'EDGE Features': '296 kbps', 'GPS Support': 'No', 'SIM Size': 'Mini SIM', 'Keypad Type': 'QWERTY', 'Social Networking Phone': 'Yes', 'Instant Message': 'Yes', 'Business Phone': 'Yes', 'JAVA Support': 'Yes', 'MMS': 'Yes', 'SMS': 'Yes', 'Keypad': 'Yes', 'Voice Input': 'Yes', 'Predictive Text Input': 'Yes', 'Sensors': 'Ambient Light Sensor, Accelerometer', 'Games': 'Yes downloadable', 'Browser': 'WAP 2.0/xHTML, HTML', 'Ringtones Format': 'Vibration, Polyphonic(64), WAV, MP3 ringtones', 'Other Features': 'MMS Support, Calendar, Calculator, Converter, Clock, To-do List, Recorder, Flight Mode, Torch Light, Themes', 'Important Apps': 'Windows Live Messenger, Yahoo Messenger, Google Talk, Ovi Chat, Facebook, Myspace, Hi5, Shazam', 'FM Radio': 'Yes', 'Audio Formats': 'MP3, eAAC, WAV', 'Music Player': 'MP3/WMA/WAV/eAAC player', 'Video Formats': 'H.263, H.264, WMV, MP4', 'Battery Capacity': '950 mAh', 'Battery Type': 'Li-Ion', 'Talk Time': '5 h (2G) / 3 h 30 min (3G)', 'Width': '66.4 mm', 'Height': '74.3 mm', 'Depth': '16.8 mm', 'Weight': '129 g', 'Warranty Summary': '1 Year for Mobile & 6 Months for Accessories'}",8999
"Vivo Y83 Pro (Black, 64 GB)  (4 GB RAM)",4.4,"5,930 Ratings",440 Reviews,"{'In The Box': 'Handset, User Manual, Micro-USB to USB Cable, USB Power Adapter, SIM Ejector Pin, Protective Case, Protective Film (1 Applied)', 'Model Number': '1726/PD1803F_EX', 'Model Name': 'Y83 Pro', 'Color': 'Black', 'Browse Type': 'Smartphones', 'SIM Type': 'Dual Sim', 'Hybrid Sim Slot': 'No', 'Touchscreen': 'Yes', 'OTG Compatible': 'Yes', 'Display Size': '15.8 cm (6.22 inch)', 'Resolution': '1520 x 720 pixels', 'Resolution Type': 'HD+', 'GPU': 'IMG GE8320 520 MHz', 'Display Type': 'IPS', 'Other Display Features': 'Incell Display, FullView Display 2.0, 88% Screen-to-body Ratio, Face Access to Unlock, AI Face Beauty, 3th Generation Corning Gorilla', 'Operating System': 'Android Oreo 8.1', 'Processor Type': 'Mediatek Helio P22', 'Processor Core': 'Octa Core', 'Primary Clock Speed': '2 GHz', 'Operating Frequency': 'GSM - Bands (2 / 3 / 5 / 8), 3G WCDMA - Bands (1 / 5 / 8), 4G LTE (FDD) - Bands (1 / 3 / 5), LTE (TDD) - Bands (40 / 41)', 'Internal Storage': '64 GB', 'RAM': '4 GB', 'Expandable Storage': '256 GB', 'Supported Memory Card Type': 'microSD', 'Memory Card Slot Type': 'Dedicated Slot', 'Call Log Memory': 'Yes', 'Primary Camera Available': 'Yes', 'Primary Camera': '13MP + 2MP', 'Primary Camera Features': 'f2.2 + f2.4, Take Photo, HDR, Professional, Face Beauty, Time-lapse, Slow, Panorama, PPT, PDAF, Live Photos, Portrait Bokeh Mode', 'Secondary Camera Available': 'Yes', 'Secondary Camera': '8MP Front Camera', 'Secondary Camera Features': 'F2.2, Take Photo, Face Beauty, HDR, Portrait Mode', 'Flash': 'Rear LED Flash and Front Screen Flash', 'HD Recording': 'Yes', 'Full HD Recording': 'Yes', 'Video Recording': 'Yes', 'Video Recording Resolution': '1080p', 'Frame Rate': '30 fps', 'Dual Camera Lens': 'Primary Camera', 'Phone Book': 'Yes', 'Network Type': '3G, 4G VOLTE, 2G', 'Supported Networks': 'GSM, WCDMA, 4G VoLTE, 4G LTE', 'Internet Connectivity': '4G, 3G, Wi-Fi', '3G': 'Yes', 'Pre-installed Browser': 'UC Browser, Google Chrome, Vivo Browser', 'Bluetooth Support': 'Yes', 'Bluetooth Version': '5', 'Wi-Fi': 'Yes', 'Wi-Fi Hotspot': 'Yes', 'USB Connectivity': 'Yes', 'Audio Jack': '3.5mm', 'Map Support': 'Google Maps', 'GPS Support': 'Yes', 'Smartphone': 'Yes', 'SIM Size': 'Nano SIM + Nano SIM', 'User Interface': 'Funtouch OS 4.0', 'Removable Battery': 'No', 'SMS': 'Yes', 'Graphics PPI': '270 PPI', 'SIM Access': 'Dual Standby', 'Sensors': 'Accelerometer, Ambient Light Sensor, Proximity Sensor, E-compass, Fingerprint, Virtual Gyroscope', 'Other Features': 'Wi-Fi Speed - 2.4G, Dual 4G, Game Mode, Face Access 2.0, Smart Split 3.0, Eye Protection Mode, Google Services - Google, Play Store, Gmail, Google Map, YouTube, Drive, Play Music, Play Movies & TV, Photos, Google Duo, App Clone - WhatsApp, Facebook, WeChat, Instagram, Material Handset - Plastic, WPS Office, Newspoint, 12nm AI CPU', 'Important Apps': 'WhatsApp, Facebook', 'GPS Type': 'GLONASS', 'FM Radio': 'Yes', 'Audio Formats': 'WAV, MP3, AMR-NB, AMR-WB, MIDI, APE, FLAC, Vorbis', 'Video Formats': 'MP4, 3GP, AVI', 'Battery Capacity': '3260 mAh', 'Width': '75.24 mm', 'Height': '155.21 mm', 'Depth': '7.7 mm', 'Weight': '152 g', 'Warranty Summary': 'Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories'}",11999
"OPPO A9 2020 (Space Purple, 128 GB)  (8 GB RAM)",4.3,"4,235 Ratings",360 Reviews,"{'In The Box': 'Handset, Adapter, Headset, Micro USB Cable, Important Info. Booklet with Warranty Card, Quick Start Guide, Sim Card Tool, Protective Film, Pre-applied, Case', 'Model Number': 'CPH1937', 'Model Name': 'A9 2020', 'Color': 'Space Purple', 'Browse Type': 'Smartphones', 'SIM Type': 'Dual Sim', 'Hybrid Sim Slot': 'No', 'Touchscreen': 'Yes', 'OTG Compatible': 'Yes', 'Sound Enhancements': 'Dolby Atmos and Dual Stereo Speakers', 'Display Size': '16.51 cm (6.5 inch)', 'Resolution': '1600 x 720 Pixels', 'GPU': 'Adreno 610', 'Display Type': 'TFT-LCD', 'Display Colors': '16M', 'Other Display Features': 'Touch Panel Technology: In-cell, Narrow Frame - Upper Border: 2.44mm, Left and Right Border: 1.98mm, Lower Border: 6.6mm, Screen Ratio: 89.0%, Screen Contrast: 1500:1, Color Saturation: Typical 71%, Maximum Brightness: 480nits, Touch Panel Glass Type: GG3+, TYPE-C USB 2.0', 'Operating System': 'Android Pie 9', 'Processor Type': 'Qualcomm SM6125', 'Processor Core': 'Octa Core', 'Primary Clock Speed': '1.8 GHz', 'Secondary Clock Speed': '2 GHz', 'Internal Storage': '128 GB', 'RAM': '8 GB', 'Memory Card Slot Type': 'Dedicated Slot', 'Primary Camera Available': 'Yes', 'Primary Camera': '48MP + 8MP + 2MP + 2MP', 'Primary Camera Features': 'Ultra Wide Quad Camera, Sensor Type: 48MP CMOS/S5KGM1SP/OV48B, 8MP COMS/Hi846/OV8856, 2MP CMOS/OV02A1B/GC02M0, 2MP CMOS/GC02M0/OV02A1B, Maximum Zoom Multiples: 10X, Aperture: 48MP (f/1.8) + 8MP (f/2.25) + 2MP (f/2.4) + 2MP (f/2.4), Focal Length: 48MP (4.71mm) + 8MP (1.66mm) + 2MP (1.77mm) + 2MP (f1.77mm), Lens Number: 48MP (6P) + 8MP (5P) + 2MP (3P) + 2MP (3P)', 'Secondary Camera Available': 'Yes', 'Secondary Camera': '16MP Front Camera', 'Secondary Camera Features': 'Sensor Sizes/Pixel Data - 1/3.1inch, 1.0micrometer, Sensor Type: S5K3P9SP04, Wide Angle of Front: 79Degree, Aperture: F2.0, Focal Length: 3.42mm, Lens Number: 5P', 'Flash': 'Rear LED Flash', 'Frame Rate': 'Front Camera Video: 1080P/720P at 30 fps', 'Dual Camera Lens': 'Primary Camera', 'Network Type': '4G VOLTE, 4G, 3G, 2G', 'Supported Networks': '4G VoLTE, UMTS, GSM, 4G LTE, WCDMA, CDMA', 'Internet Connectivity': '4G, 3G, Wi-Fi, EDGE, GPRS', '3G Speed': 'HSPA+', 'GPRS': 'Yes', 'Micro USB Port': 'Yes', 'Micro USB Version': '2', 'Bluetooth Support': 'Yes', 'Bluetooth Version': 'v5.0', 'Wi-Fi': 'Yes', 'Wi-Fi Version': '802.11a/b/g/n/ac', 'USB Connectivity': 'Yes', 'EDGE': 'Yes', 'Audio Jack': '3.5mm', 'Smartphone': 'Yes', 'Touchscreen Type': 'Capacitive Screen, Multi-touch', 'SIM Size': 'Dual Nano SIM', 'User Interface': 'ColorOS 6.0.1', 'Removable Battery': 'No', 'Graphics PPI': '269 PPI', 'Ringtones Format': 'MP3/AMR/APE/OGG/FLAC/WAV/MIDI/WMA', 'Other Features': 'Face Recognition, Split Screen (Specific Apps), Clone Apps, Night Shield, Sensor Hub, Game Acceleration (Specific Apps), CPU Technology - 11nm, ROM Technology: UFS 2.1, Energy Density - 696 Wh/L, Charge Speed/Power - 5V 2A, 10W, WLAN 2.4G, WLAN 5.1G, WLAN 5.8G, WLAN Display, Game Boost 2.0, 4G+, 64 bits Processor, Video Stability, Ultra Night Mode 2.0, Reverse Charging', 'FM Radio': 'Yes', 'Audio Formats': 'MP3/AAC/APE/AMR/WAV/MID/OGG/FLAC/WMA', 'Video Formats': 'AVI/3GP/MP4/WMV/MKV/MOV/ASF/FLV', 'Battery Capacity': '5000 mAh', 'Width': '75.6 mm', 'Height': '163.6 mm', 'Depth': '9.1 mm', 'Weight': '195 g', 'Warranty Summary': 'Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories'}",17490
"Micromax Bolt Q346 (Champagne, 8 GB)  (1 GB RAM)",3.6,"3,175 Ratings",433 Reviews,"{'In The Box': 'Charger, Handset, Battery', 'Model Number': 'Q346', 'Model Name': 'Bolt Q346', 'Color': 'Champagne', 'Browse Type': 'Smartphones', 'SIM Type': 'Dual Sim', 'Hybrid Sim Slot': 'No', 'Touchscreen': 'Yes', 'OTG Compatible': 'No', 'Display Size': '11.43 cm (4.5 inch)', 'Resolution': '960 x 540 Pixels', 'Operating System': 'Android Lollipop 5.1', 'Processor Type': '0 0 Quad Core 1.3GHz', 'Processor Core': 'Quad Core', 'Primary Clock Speed': '1.3 GHz', 'Internal Storage': '8 GB', 'RAM': '1 GB', 'Memory Card Slot Type': 'Dedicated Slot', 'Primary Camera': '5MP Rear Camera', 'Network Type': '3G, 2G', 'Supported Networks': 'GSM, WCDMA', 'Battery Capacity': '1700 mAh', 'Warranty Summary': '1 Year Manufacturer Warranty'}",3895
"Nokia 3.1 (Black, 16 GB)  (2 GB RAM)",4,86 Ratings,12 Reviews,"{'In The Box': 'Handset, Headset, Charger, User Manual', 'Model Number': 'TA-1070', 'Model Name': '3.1', 'Color': 'Black', 'Browse Type': 'Smartphones', 'SIM Type': 'Dual Sim', 'Hybrid Sim Slot': 'Yes', 'Touchscreen': 'Yes', 'OTG Compatible': 'Yes', 'Display Size': '13.21 cm (5.2 inch)', 'Resolution': '1440 x 720 Pixels', 'Operating System': 'Android Oreo 8', 'Processor Core': 'Octa Core', 'Primary Clock Speed': '1 MHz', 'Internal Storage': '16 GB', 'RAM': '2 GB', 'Memory Card Slot Type': 'Dedicated Slot', 'Primary Camera': '13MP Rear Camera', 'Network Type': '3G, 4G VOLTE, 2G', 'Supported Networks': 'GSM, 4G VoLTE', 'Battery Capacity': '2990 mAh', 'Warranty Summary': '1 Year Warranty'}",7999
"ZOPO Color M4 (Charcoal Black, 16 GB)  (1 GB RAM)",2.4,14 Ratings,4 Reviews,"{'In The Box': 'User Guide, Handset, Datacable, Battery, Adaptor', 'Model Number': 'Color M4', 'Model Name': 'Color M4', 'Color': 'Charcoal Black', 'Browse Type': 'Smartphones', 'SIM Type': 'Dual Sim', 'Hybrid Sim Slot': 'Yes', 'Touchscreen': 'Yes', 'OTG Compatible': 'Yes', 'Quick Charging': 'Yes', 'Additional Content': 'Adaptor', 'Display Size': '10.16 cm (4 inch)', 'Resolution': '800 x 400 Pixels', 'Resolution Type': 'HD', 'GPU': 'ARM Mali-T720 MP1 550 MHz', 'HD Game Support': 'Yes', 'Display Colors': '16 M', 'Operating System': 'Android Marshmallow 6', 'Processor Core': 'Hexa Core', 'Primary Clock Speed': '1.3 GHz', 'Operating Frequency': 'GSM - 950, 1800', 'Internal Storage': '16 GB', 'RAM': '1 GB', 'Expandable Storage': '64 GB', 'Supported Memory Card Type': 'microSD', 'Memory Card Slot Type': 'Hybrid Slot', 'Phone Book Memory': '1000', 'Hot SWAP Support': 'Yes', 'Call Log Memory': 'Yes', 'SMS Memory': '1000', 'Primary Camera Available': 'Yes', 'Primary Camera': '5MP Rear Camera', 'Secondary Camera Available': 'Yes', 'Secondary Camera': '2MP Front Camera', 'Flash': 'Single LED', 'HD Recording': 'Yes', 'Full HD Recording': 'Yes', 'Digital Zoom': 'Yes', 'Frame Rate': '12 fps', 'Image Editor': 'Yes', 'Call Wait/Hold': 'Yes', 'Conference Call': 'Yes', 'Hands Free': 'Yes', 'Video Call Support': 'Yes', 'Call Divert': 'Yes', 'Phone Book': 'Yes', 'Call Timer': 'Yes', 'Speaker Phone': 'Yes', 'Speed Dialing': 'Yes', 'Network Type': '3G, 4G, 2G', 'Supported Networks': 'GSM, 4G LTE', 'Internet Connectivity': '4G, 3G, Wi-Fi', '3G': 'Yes', '3G Speed': '8.2 Mbps', 'WAP': 'Yes', 'WAP Version': '2', 'Pre-installed Browser': 'WAP', 'Micro USB Port': 'Yes', 'Micro USB Version': '3', 'Bluetooth Support': 'Yes', 'Bluetooth Version': '4', 'Wi-Fi': 'Yes', 'Wi-Fi Version': '802.11 a/b/g/n', 'Wi-Fi Hotspot': 'Yes', 'USB Tethering': 'Yes', 'TV Out': 'Yes', 'Infrared': 'Yes', 'USB Connectivity': 'Yes', 'GPRS Features': 'Class 13', 'Audio Jack': '3.5 mm', 'EDGE Features': 'Class 13', 'Map Support': 'Google Map', 'GPS Support': 'Yes', 'Smartphone': 'Yes', 'Touchscreen Type': 'Capactive', 'SIM Size': 'Micro SIM', 'Mobile Tracker': 'Yes', 'Social Networking Phone': 'Yes', 'Business Phone': 'Yes', 'Removable Battery': 'Yes', 'SMS': 'Yes', 'Voice Input': 'Yes', 'Predictive Text Input': 'Yes', 'SIM Access': 'Dual Standby', 'Sensors': 'Gravity Sensor, Accelerometrer (3 Axis), Range, Light Sensor', 'Supported Languages': '300+ Languages Supports', 'Games': 'Yes', 'Browser': 'Browser, Google Crome, Firefox', 'Ringtones Format': 'MP3', 'Important Apps': 'YouTube', 'FM Radio': 'Yes', 'FM Radio Recording': 'Yes', 'Audio Formats': 'MP3', 'Music Player': 'Yes', 'Video Formats': 'MP4', 'Battery Capacity': '1450 mAh', 'Battery Type': 'Li-Polymer', 'Talk Time': '6', 'Depth': '10.6 mm', 'Warranty Summary': '1 Year Manufacturer Warranty for Device', 'Warranty Service Type': '1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories', 'Not Covered in Warranty': '1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories', 'Domestic Warranty': '1 Year', 'International Warranty': '1 Year'}",4888
"OPPO A9 2020 (Marine Green, 128 GB)  (4 GB RAM)",4.4,"2,227 Ratings",212 Reviews,"{'In The Box': 'Handset, Adapter, Headset, Micro USB Cable, Important Info. Booklet with Warranty Card, Quick Start Guide, Sim Card Tool, Protective Film, Pre-applied, Case', 'Model Number': 'CPH1937', 'Model Name': 'A9 2020', 'Color': 'Marine Green', 'Browse Type': 'Smartphones', 'SIM Type': 'Dual Sim', 'Hybrid Sim Slot': 'No', 'Touchscreen': 'Yes', 'OTG Compatible': 'Yes', 'Sound Enhancements': 'Dolby Atmos and Dual Stereo Speakers', 'Display Size': '16.51 cm (6.5 inch)', 'Resolution': '1600 x 720 Pixels', 'GPU': 'Adreno 610', 'Display Type': 'TFT-LCD', 'Display Colors': '16M', 'Other Display Features': 'Touch Panel Technology: In-cell, Narrow Frame - Upper Border: 2.44mm, Left and Right Border: 1.98mm, Lower Border: 6.6mm, Screen Ratio: 89.0%, Screen Contrast: 1500:1, Color Saturation: Typical 71%, Maximum Brightness: 480nits, Touch Panel Glass Type: GG3+, TYPE-C USB 2.0', 'Operating System': 'Android Pie 9', 'Processor Type': 'Qualcomm SM6125', 'Processor Core': 'Octa Core', 'Primary Clock Speed': '1.8 GHz', 'Secondary Clock Speed': '2 GHz', 'Internal Storage': '128 GB', 'RAM': '4 GB', 'Memory Card Slot Type': 'Dedicated Slot', 'Primary Camera Available': 'Yes', 'Primary Camera': '48MP + 8MP + 2MP + 2MP', 'Primary Camera Features': 'Ultra Wide Quad Camera, Sensor Type: 48MP CMOS/S5KGM1SP/OV48B, 8MP COMS/Hi846/OV8856, 2MP CMOS/OV02A1B/GC02M0, 2MP CMOS/GC02M0/OV02A1B, Maximum Zoom Multiples: 10X, Aperture: 48MP (f/1.8) + 8MP (f/2.25) + 2MP (f/2.4) + 2MP (f/2.4), Focal Length: 48MP (4.71mm) + 8MP (1.66mm) + 2MP (1.77mm) + 2MP (f1.77mm), Lens Number: 48MP (6P) + 8MP (5P) + 2MP (3P) + 2MP (3P)', 'Secondary Camera Available': 'Yes', 'Secondary Camera': '16MP Front Camera', 'Secondary Camera Features': 'Sensor Sizes/Pixel Data - 1/3.1inch, 1.0micrometer, Sensor Type: S5K3P9SP04, Wide Angle of Front: 79Degree, Aperture: F2.0, Focal Length: 3.42mm, Lens Number: 5P', 'Flash': 'Rear LED Flash', 'Frame Rate': 'Front Camera Video: 1080P/720P at 30 fps', 'Dual Camera Lens': 'Primary Camera', 'Network Type': '4G VOLTE, 4G, 3G, 2G', 'Supported Networks': '4G VoLTE, UMTS, GSM, 4G LTE, WCDMA, CDMA', 'Internet Connectivity': '4G, 3G, Wi-Fi, EDGE, GPRS', '3G Speed': 'HSPA+', 'GPRS': 'Yes', 'Micro USB Port': 'Yes', 'Micro USB Version': '2', 'Bluetooth Support': 'Yes', 'Bluetooth Version': 'v5.0', 'Wi-Fi': 'Yes', 'Wi-Fi Version': '802.11a/b/g/n/ac', 'USB Connectivity': 'Yes', 'EDGE': 'Yes', 'Audio Jack': '3.5mm', 'Smartphone': 'Yes', 'Touchscreen Type': 'Capacitive Screen, Multi-touch', 'SIM Size': 'Dual Nano SIM', 'User Interface': 'ColorOS 6.0.1', 'Removable Battery': 'No', 'Graphics PPI': '269 PPI', 'Ringtones Format': 'MP3/AMR/APE/OGG/FLAC/WAV/MIDI/WMA', 'Other Features': 'Face Recognition, Split Screen (Specific Apps), Clone Apps, Night Shield, Sensor Hub, Game Acceleration (Specific Apps), CPU Technology - 11nm, ROM Technology: UFS 2.1, Energy Density - 696 Wh/L, Charge Speed/Power - 5V 2A, 10W, WLAN 2.4G, WLAN 5.1G, WLAN 5.8G, WLAN Display, Game Boost 2.0, 4G+, 64 bits Processor, Video Stability, Ultra Night Mode 2.0, Reverse Charging', 'FM Radio': 'Yes', 'Audio Formats': 'MP3/AAC/APE/AMR/WAV/MID/OGG/FLAC/WMA', 'Video Formats': 'AVI/3GP/MP4/WMV/MKV/MOV/ASF/FLV', 'Battery Capacity': '5000 mAh', 'Width': '75.6 mm', 'Height': '163.6 mm', 'Depth': '9.1 mm', 'Weight': '195 g', 'Warranty Summary': 'Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories'}",14990
"LG Q6 (Black, 32 GB)  (3 GB RAM)",4,"1,610 Ratings",261 Reviews,"{'In The Box': 'Handset, Charger, Quick Start Guide, Stereo Earphones Microphone and USB Data Cable', 'Model Number': 'LGM700DSK', 'Model Name': 'Q6', 'Color': 'Black', 'Browse Type': 'Smartphones', 'SIM Type': 'Dual Sim', 'Hybrid Sim Slot': 'No', 'Touchscreen': 'Yes', 'OTG Compatible': 'Yes', 'Display Size': '13.97 cm (5.5 inch)', 'Resolution': '1080 x 2160 pixels', 'Resolution Type': 'Full HD+', 'Display Type': 'IPS In Cell Touch Display', 'Other Display Features': '18:9 Full Vision Display', 'Operating System': 'Android Nougat 7.1', 'Processor Type': 'Qualcomm Snapdragon 435 1.4 GHz Octacore', 'Processor Core': 'Octa Core', 'Primary Clock Speed': '1.4 GHz', 'Internal Storage': '32 GB', 'RAM': '3 GB', 'Expandable Storage': '2 TB', 'Supported Memory Card Type': 'microSD', 'Memory Card Slot Type': 'Dedicated Slot', 'Primary Camera Available': 'Yes', 'Primary Camera': '13MP Rear Camera', 'Secondary Camera Available': 'Yes', 'Secondary Camera': '5MP Front Camera', 'Video Recording': 'Yes', 'Network Type': '3G, 4G VOLTE, 4G, 2G', 'Supported Networks': 'GSM, 4G VoLTE, UMTS, 4G LTE', 'Internet Connectivity': '4G, 3G', '3G': 'Yes', 'Map Support': 'Google Maps', 'GPS Support': 'Yes', 'Smartphone': 'Yes', 'Sensors': 'Proximity, Ambient Light, Accelerometer, Digital Compass, Gyroscope', 'Battery Capacity': '3000 mAh', 'Width': '69.3 mm', 'Height': '142.5 mm', 'Depth': '8.1 mm', 'Warranty Summary': 'Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories'}",11990
"Panasonic Eluga A3 (Mocha Gold, 16 GB)  (3 GB RAM)",3.8,"9,427 Ratings","1,634 Reviews","{'In The Box': 'Handset (Inclusive of Battery), Charger, USB Cable, Protective Screen Guard, Quick Start Guide, SIM Insert Pin, Earphones, Waranty Card', 'Model Number': 'EB-90S52EA3P', 'Model Name': 'Eluga A3', 'Color': 'Mocha Gold', 'Browse Type': 'Smartphones', 'SIM Type': 'Dual Sim', 'Hybrid Sim Slot': 'Yes', 'Touchscreen': 'Yes', 'OTG Compatible': 'Yes', 'Display Size': '13.21 cm (5.2 inch)', 'Resolution': '1280 x 720 Pixels', 'Resolution Type': 'HD', 'Display Type': 'IPS On Cell', 'Other Display Features': 'HD IPS On Cell Display with Asahi Dragontrail Glass 2.5D curved', 'Operating System': 'Android Nougat 7', 'Processor Type': 'MediaTek MTK6737 Quad Core 1.25 GHz', 'Processor Core': 'Quad Core', 'Primary Clock Speed': '1.25 GHz', 'Operating Frequency': 'GSM - 850, 900, 1800, 1900 MHz; WCDMA - 900, 2100 MHz; 4G LTE - B1, B3, B5, B40', 'Internal Storage': '16 GB', 'RAM': '3 GB', 'Expandable Storage': '128 GB', 'Supported Memory Card Type': 'microSD', 'Memory Card Slot Type': 'Hybrid Slot', 'Phone Book Memory': 'Yes', 'Call Log Memory': 'Yes', 'Primary Camera Available': 'Yes', 'Primary Camera': '13MP Rear Camera', 'Primary Camera Features': '4P Lens Element, F2.2 Aperture, Modes: HDR, Panoramic', 'Secondary Camera Available': 'Yes', 'Secondary Camera': '8MP Front Camera', 'Secondary Camera Features': 'F2.2 Aperture, 3P Lens Elements, Modes: Beauty Mode, HDR', 'Flash': 'LED Flash', 'Digital Zoom': 'Yes', 'Phone Book': 'Yes', 'Network Type': '3G, 4G VOLTE, 4G, 2G', 'Supported Networks': 'GSM, WCDMA, 4G VoLTE, UMTS, 4G LTE', 'Internet Connectivity': '3G, 4G, EDGE, GPRS, Wi-Fi', '3G': 'Yes', 'GPRS': 'Yes', 'Pre-installed Browser': 'Google Chrome', 'Bluetooth Support': 'Yes', 'Bluetooth Version': '4', 'Wi-Fi': 'Yes', 'Wi-Fi Version': '802.11 b/g/n', 'Wi-Fi Hotspot': 'Yes', 'Infrared': 'No', 'USB Connectivity': 'Yes', 'EDGE': 'Yes', 'Map Support': 'Google Maps', 'GPS Support': 'Yes', 'Smartphone': 'Yes', 'SIM Size': 'Micro SIM and Nano SIM', 'SMS': 'Yes', 'Sensors': 'Accelerometer, Proximity Sensor, Ambient Light Sensor, Front Fingerprint Sensor', 'Other Features': 'Wi-Fi Direct, Notification LED, Metallic Body Device', 'GPS Type': 'A-GPS', 'DLNA Support': 'No', 'Audio Formats': 'AAC, AAC+, AAC+ Enhanced, OGG Vorbis, WAV,MP3, Midi', 'Video Formats': 'H.264, H.263, MPEG-4', 'Battery Capacity': '4000 mAh', 'Width': '72.4 mm', 'Height': '148.7 mm', 'Depth': '9.1 mm', 'Weight': '161 g', 'Warranty Summary': 'Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories'}",6190
"LG Q6+ (Platinum, 64 GB)  (4 GB RAM)",3.9,"1,038 Ratings",164 Reviews,"{'In The Box': 'Sim Ejector, Quick Start Guide, Earphone, Warranty Card, Data Cable, Handset, Travel Adapter, Battery', 'Model Number': 'LG-M700DSK', 'Model Name': 'Q6+', 'Color': 'Platinum', 'Browse Type': 'Smartphones', 'SIM Type': 'Dual Sim', 'Hybrid Sim Slot': 'No', 'Touchscreen': 'Yes', 'OTG Compatible': 'Yes', 'Display Size': '13.97 cm (5.5 inch)', 'Resolution': '1080 x 2160 Pixels', 'Resolution Type': 'Full HD+', 'Display Type': 'IPS In Cell Touch Display', 'Other Display Features': '18:9 Full Vision Display', 'Operating System': 'Android Nougat 7.1', 'Processor Type': 'Qualcomm Snapdragon 435 1.4 GHz Octacore', 'Processor Core': 'Octa Core', 'Primary Clock Speed': '1.4 GHz', 'Internal Storage': '64 GB', 'RAM': '4 GB', 'Expandable Storage': '2 TB', 'Supported Memory Card Type': 'microSD', 'Memory Card Slot Type': 'Dedicated Slot', 'Primary Camera Available': 'Yes', 'Primary Camera': '13MP Rear Camera', 'Secondary Camera Available': 'Yes', 'Secondary Camera': '5MP Front Camera', 'Video Recording': 'Yes', 'Network Type': '3G, 4G VOLTE, 2G', 'Supported Networks': 'GSM, 4G VoLTE, UMTS, 4G LTE', '3G': 'Yes', 'Map Support': 'Google Maps', 'GPS Support': 'Yes', 'Battery Capacity': '3000 mAh', 'Warranty Summary': 'Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories'}",17500
