Name,Stars,Ratings,Reviews,Specifications,Price
"Nokia 5.1 (Gold, 32 GB)  (3 GB RAM)",4,319 Ratings,22 Reviews,"{'In The Box': 'Handset, Earphone, Charger, Battery, Warranty card', 'Model Number': '5.1', 'Model Name': '5.1', 'Color': 'Gold', 'Browse Type': 'Smartphones', 'SIM Type': 'Dual Sim', 'Hybrid Sim Slot': 'Yes', 'Touchscreen': 'Yes', 'OTG Compatible': 'Yes', 'Quick Charging': 'Yes', 'Display Size': '13.97 cm (5.5 inch)', 'Resolution': '1080 x 2160$$Pixels', 'Operating System': 'Android Oreo 8.1', 'Primary Clock Speed': '1.2 GHz', 'Internal Storage': '32 GB', 'RAM': '3 GB', 'Memory Card Slot Type': 'Dedicated Slot', 'Primary Camera': '16MP Rear Camera', 'Network Type': '4G, 3G, 2G', 'Supported Networks': '4G LTE, GSM', 'Smartphone': 'Yes', 'Mobile Tracker': 'Yes', 'Keypad Type': 'Alphanumeric', 'Social Networking Phone': 'Yes', 'Instant Message': 'Yes', 'Business Phone': 'Yes', 'Removable Battery': 'No', 'SMS': 'Yes', 'Keypad': 'No', 'Battery Capacity': '2970 mAh', 'Dual Battery': 'No', 'Warranty Summary': '1 Year Manufacturing Warranty for Mobile and 6 Months Battery Warranty'}",15990
"Panasonic Eluga I3 Mega (Silver, 16 GB)  (3 GB RAM)",3.5,158 Ratings,27 Reviews,"{'In The Box': 'Handset (Inclusive of Battery), Charger, USB Cable, Protective Screen Guard, Quick Start Guide, SIM Insert Pin, Earphones, Warranty Card', 'Model Number': 'EB-90S55EYMH', 'Model Name': 'Eluga I3 Mega', 'Color': 'Silver', 'Browse Type': 'Smartphones', 'SIM Type': 'Dual Sim', 'Hybrid Sim Slot': 'Yes', 'Touchscreen': 'Yes', 'OTG Compatible': 'Yes', 'Display Size': '13.97 cm (5.5 inch)', 'Resolution': '1280 x 720 Pixels', 'Resolution Type': 'HD', 'Display Type': 'IPS On Cell', 'Other Display Features': 'HD IPS On Cell Display with 2.5D Curved Glass', 'Operating System': 'Android Marshmallow 6', 'Processor Type': 'MTK6735', 'Processor Core': 'Quad Core', 'Primary Clock Speed': '1.3 GHz', 'Operating Frequency': 'GSM - 850, 900, 1800, 1900 MHz, WCDMA - 900, 2100 MHz, 4G LTE - B3, B5, B40', 'Internal Storage': '16 GB', 'RAM': '3 GB', 'Expandable Storage': '128 GB', 'Supported Memory Card Type': 'microSD', 'Memory Card Slot Type': 'Hybrid Slot', 'Phone Book Memory': 'Yes', 'Call Log Memory': 'Yes', 'Primary Camera Available': 'Yes', 'Primary Camera': '13MP Rear Camera', 'Primary Camera Features': '5P Lens Element, F2.2 Aperture, Modes: HDR, Panoramic', 'Secondary Camera Available': 'Yes', 'Secondary Camera': '5MP Front Camera', 'Secondary Camera Features': 'F2.4 Aperture, 4P Lens Elements, Modes: Beauty Mode, HDR', 'Flash': 'LED Flash', 'Digital Zoom': 'Yes', 'Phone Book': 'Yes', 'Network Type': '3G, 4G VOLTE, 4G, 2G', 'Supported Networks': 'GSM, WCDMA, 4G VoLTE, UMTS, 4G LTE', 'Internet Connectivity': '3G, 4G, EDGE, GPRS, Wi-Fi', '3G': 'Yes', 'GPRS': 'Yes', 'Pre-installed Browser': 'Google Chrome', 'Bluetooth Support': 'Yes', 'Bluetooth Version': '4', 'Wi-Fi': 'Yes', 'Wi-Fi Version': '802.11 b/g/n', 'Wi-Fi Hotspot': 'Yes', 'Infrared': 'No', 'USB Connectivity': 'Yes', 'EDGE': 'Yes', 'Map Support': 'Google Maps', 'GPS Support': 'Yes', 'Smartphone': 'Yes', 'SIM Size': 'Micro SIM and Nano SIM', 'SMS': 'Yes', 'Sensors': 'Accelerometer, Proximity Sensor, Ambient Light Sensor', 'Other Features': 'Wi-Fi Direct, Notification LED, Metallic Body Device', 'GPS Type': 'A-GPS', 'DLNA Support': 'No', 'Audio Formats': 'AAC, AAC+, AAC+ Enhanced, OGG Vorbis, WAV,MP3, Midi', 'Video Formats': 'H.264, H.263, MPEG-4', 'Battery Capacity': '4000 mAh', 'Width': '77 mm', 'Height': '154.6 mm', 'Depth': '9.4 mm', 'Weight': '180 g', 'Warranty Summary': 'Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories'}",7370
"Moto C Plus (Pearl White, 16 GB)  (2 GB RAM)",4.1,"3,59,669 Ratings","54,753 Reviews","{'In The Box': 'Handset, 10W Charger, USB Cable, Headset, Quick Start Guide', 'Model Number': 'XT1721', 'Model Name': 'Moto C Plus', 'Color': 'Pearl White', 'Browse Type': 'Smartphones', 'SIM Type': 'Dual Sim', 'Hybrid Sim Slot': 'No', 'Touchscreen': 'Yes', 'OTG Compatible': 'No', 'Sound Enhancements': 'Speaker: Front Porting, 1 Microphone', 'Display Size': '12.7 cm (5 inch)', 'Resolution': '1280 x 720 Pixels', 'Resolution Type': 'HD', 'Display Type': 'TFT LCD IPS', 'Display Colors': '16 M', 'Operating System': 'Android Nougat 7', 'Processor Type': 'Mediatek MTK6737 Quad Core 1.3Ghz', 'Processor Core': 'Quad Core', 'Primary Clock Speed': '1.3 GHz', 'Operating Frequency': 'GSM - 850, 900, 1800, 1900 MHz; WCDMA - 850, 900, 1900, 2100 MHz; 4G LTE FDD - Band (01, 03, 05, 07, 08); LTE TDD - Band 40', 'Internal Storage': '16 GB', 'RAM': '2 GB', 'Expandable Storage': '32 GB', 'Supported Memory Card Type': 'microSD', 'Memory Card Slot Type': 'Dedicated Slot', 'Call Log Memory': 'Yes', 'Primary Camera Available': 'Yes', 'Primary Camera': '8MP Rear Camera', 'Primary Camera Features': 'Auto Focus', 'Secondary Camera Available': 'Yes', 'Secondary Camera': '2MP Front Camera', 'Flash': 'Front and Rear Flash', 'Video Recording': 'Yes', 'Digital Zoom': 'Yes', 'Frame Rate': '30 fps', 'Phone Book': 'Yes', 'Network Type': '3G, 4G VOLTE, 2G', 'Supported Networks': '4G VoLTE, 4G LTE', 'Internet Connectivity': '4G, 3G, Wi-Fi', '3G': 'Yes', 'Pre-installed Browser': 'Android', 'Micro USB Port': 'Yes', 'Bluetooth Support': 'Yes', 'Bluetooth Version': '4.1', 'Wi-Fi': 'Yes', 'Wi-Fi Version': '802.11 b/g/n', 'USB Connectivity': 'Yes', 'Audio Jack': '3.5 mm', 'Map Support': 'Google Maps', 'GPS Support': 'Yes', 'Smartphone': 'Yes', 'SIM Size': 'Nano SIM and Nano SIM', 'User Interface': 'Android', 'Removable Battery': 'Yes', 'SMS': 'Yes', 'Sensors': 'Accelerometer', 'Other Features': 'USB Mass Storage, eMMC, 4G + 2G DSDS Support', 'GPS Type': 'A-GPS', 'FM Radio': 'Yes', 'Battery Capacity': '4000 mAh', 'Width': '72.3 mm', 'Height': '144 mm', 'Depth': '10 mm', 'Weight': '151 g', 'Warranty Summary': 'Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories'}",6900
"Samsung Galaxy J5 Prime (Gold, 32 GB)  (3 GB RAM)",4.3,"3,273 Ratings",413 Reviews,"{'In The Box': 'Handset, Adaptor, Earphone, User Manual', 'Model Number': 'SM-G570FZDGINS', 'Model Name': 'Galaxy J5 Prime', 'Color': 'Gold', 'Browse Type': 'Smartphones', 'SIM Type': 'Dual Sim', 'Hybrid Sim Slot': 'No', 'Touchscreen': 'Yes', 'OTG Compatible': 'Yes', 'Display Size': '12.7 cm (5 inch)', 'Resolution': '1280 x 720', 'Resolution Type': 'HD', 'GPU': 'ARM Mali T720 MP1', 'Display Type': 'TFT', 'Operating System': 'Android Marshmallow 6', 'Processor Type': 'Exynos 7570 Quad Core 1.4GHz', 'Processor Core': 'Quad Core', 'Primary Clock Speed': '1.4 GHz', 'Internal Storage': '32 GB', 'RAM': '3 GB', 'Expandable Storage': '256 GB', 'Supported Memory Card Type': 'microSD', 'Memory Card Slot Type': 'Dedicated Slot', 'Call Log Memory': 'Yes', 'Primary Camera Available': 'Yes', 'Primary Camera': '13MP Rear Camera', 'Secondary Camera Available': 'Yes', 'Secondary Camera': '5MP Front Camera', 'Flash': 'LED', 'HD Recording': 'Yes', 'Full HD Recording': 'Yes', 'Video Recording': 'Yes', 'Video Recording Resolution': '1920 x 1080', 'Frame Rate': '30 fps', 'Phone Book': 'Yes', 'Network Type': '3G, 4G, 2G', 'Supported Networks': 'UMTS', 'Internet Connectivity': '4G, 3G, Wi-Fi', '3G': 'Yes', '3G Speed': 'HSPA+ 42.2 Mbps', 'Pre-installed Browser': 'Android', 'Bluetooth Support': 'Yes', 'Bluetooth Version': '4.1', 'Wi-Fi': 'Yes', 'Wi-Fi Version': '802.11 b/g/n', 'USB Connectivity': 'Yes', 'Audio Jack': '3.5 mm', 'Map Support': 'Google Maps', 'GPS Support': 'Yes', 'Smartphone': 'Yes', 'Touchscreen Type': 'Capacitive', 'SIM Size': 'Micro SIM', 'Removable Battery': 'No', 'SMS': 'Yes', 'SIM Access': 'Dual Standby', 'Sensors': 'Accelerometer, Light Sensor, Proximity Sensor', 'Other Features': 'Wi-Fi Speed: 2.4 GHz', 'Audio Formats': 'AAC, AAC+, eAAC+, MP3, AMR', 'Video Formats': 'MP4, M4V, MKV, XVID Supports MPEG4', 'Battery Capacity': '2400 mAh', 'Battery Type': 'Li-Ion', 'Width': '69.5 mm', 'Height': '142.8 mm', 'Depth': '8.1 mm', 'Warranty Summary': 'Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories'}",13500
"OPPO F3 (Rose Gold, 64 GB)  (4 GB RAM)",4.3,"52,193 Ratings","8,826 Reviews","{'In The Box': 'Handset, Adapter, Headset, Micro USB Cable, Warranty Card, Quick Guide, SIM Card Tool, Screen Protect Film, Case', 'Model Number': 'CPH1609', 'Model Name': 'F3', 'Color': 'Rose Gold', 'Browse Type': 'Smartphones', 'SIM Type': 'Dual Sim', 'Hybrid Sim Slot': 'No', 'Touchscreen': 'Yes', 'OTG Compatible': 'Yes', 'Sound Enhancements': 'Audio Decode, Audio Effect: Dirac', 'Display Size': '13.97 cm (5.5 inch)', 'Resolution': '1920 x 1080 pixels', 'Resolution Type': 'Full HD', 'GPU': 'Mali T86 MP2', 'Other Display Features': 'Screen Off Gestures', 'Operating System': 'Android Marshmallow 6', 'Processor Type': 'Mediatek MT6750T', 'Processor Core': 'Octa Core', 'Primary Clock Speed': '1.5 GHz', 'Operating Frequency': 'GSM - 850 / 900 / 1800 / 1900 MHz; WCDMA - 850 / 900 / 2100 MHz; 4G LTE - Bands (1 / 3 / 5 / 7 / 8 / 38 / 39 / 40 / 41)', 'Internal Storage': '64 GB', 'RAM': '4 GB', 'Expandable Storage': '128 GB', 'Supported Memory Card Type': 'microSD', 'Memory Card Slot Type': 'Dedicated Slot', 'Call Log Memory': 'Yes', 'Primary Camera Available': 'Yes', 'Primary Camera': '13MP Rear Camera', 'Primary Camera Features': 'Auto Focus, f/1.7, CMOS Sensor, Size 1/2.8 inch, Sony IMX398, Support Dual PDAF', 'Secondary Camera Available': 'Yes', 'Secondary Camera': '16MP + 8MP Dual Front Camera', 'Secondary Camera Features': 'Wide Angle: 16 MP 78.1Degree + 8 MP 120Degree, Secondary Camera Sensor: CMOS, Self-timer, HDR, ZSL, Self-timer, Full View, Image Stabilizer, Panorama, Consecutive Capture, Face Beauty, Fixed Focus', 'Flash': 'Yes', 'Video Recording': 'Yes', 'Dual Camera Lens': 'Secondary Camera', 'Phone Book': 'Yes', 'Network Type': '3G, 4G, 2G', 'Supported Networks': 'WCDMA, 4G LTE', 'Internet Connectivity': '4G, 3G, Wi-Fi, GPRS, EDGE', '3G': 'Yes', '3G Speed': 'HSPA Data Rate - 42 Mbps / 5.76 Mbps', 'GPRS': 'Yes', 'Pre-installed Browser': 'Android, Google Chrome', 'Micro USB Port': 'Yes', 'Bluetooth Support': 'Yes', 'Bluetooth Version': '4', 'Wi-Fi': 'Yes', 'Wi-Fi Version': '802.11 a/b/g/n', 'Wi-Fi Hotspot': 'Yes', 'USB Tethering': 'Yes', 'USB Connectivity': 'Yes', 'EDGE': 'Yes', 'Audio Jack': '3.5 mm', 'Map Support': 'Google Maps', 'GPS Support': 'Yes', 'Smartphone': 'Yes', 'Touchscreen Type': 'Capacitive', 'SIM Size': 'Nano SIM and Nano SIM', 'User Interface': 'ColorOS 3.0', 'Instant Message': 'Yes', 'SMS': 'Yes', 'Voice Input': 'Yes', 'Graphics PPI': '401 PPI', 'Sensors': 'Fingerprint Sensor, E-compass, G-sensor, Light and Proximity Sensor', 'Supported Languages': '53 Languages', 'Browser': 'Yes', 'Other Features': 'Torch, Breath LED, Noise Suppression, LTE Data Rate: 150 Mbps / 50 Mbps, VPN, Wi-Fi Direct, Wi-Fi Display, WPS, Text Input: TouchPal for OPPO, T-Flash Card, Alarm Clock, World Clock, Calculator, Picture Caller ID, Call Forward, Call Waiting, Note, Calendar, Local Calendar, Picture Format Supported: JPEG / PNG / GIF / BMP, Floating Gesture Control: Photo Capture, Finger Mark Identify, OTA, NITZ (Network Initiated Time Zone), Weather', 'Important Apps': 'Play Store, Play Newsstand, Play Books, Play Movies and TV, Play Music, Play Games, Google Hangouts, Gmail, Google+, Google Photos, Google Search, YouTube', 'DLNA Support': 'Yes', 'Audio Formats': 'MP3 / APE / AMR / WAV / MID / OGG / FLAC / WMA', 'Battery Capacity': '3200 mAh', 'Width': '75.2 mm', 'Height': '153.3 mm', 'Depth': '7.3 mm', 'Weight': '153 g', 'Warranty Summary': 'Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories'}",18000
"Lava Iris Alfa L (Black, 8 GB)  (1 GB RAM)",3.7,274 Ratings,36 Reviews,"{'In The Box': 'User Manual, Headset, Warranty Card, Charger, USB Cable, Data Cable, Handset, Battery', 'Model Name': 'Iris Alfa L', 'Color': 'Black', 'Browse Type': 'Smartphones', 'SIM Type': 'Dual Sim', 'Sound Enhancements': 'Dual Speakers', 'Display Size': '13.97 cm (5.5 inch)', 'Resolution': '960 x 540 Pixels', 'Resolution Type': 'quarter HD', 'Display Colors': '16.7 M', 'Other Display Features': 'Multi-touch, IPS Display, Multiple Viewing Angles', 'Operating System': 'Android Lollipop 5', 'Processor Core': 'Quad Core', 'Primary Clock Speed': '1.3 GHz', 'Operating Frequency': 'GSM - 900, 1800; WCDMA - 2100', 'Internal Storage': '8 GB', 'RAM': '1 GB', 'Expandable Storage': '32 GB', 'Supported Memory Card Type': 'MicroSD', 'Phone Book Memory': 'Yes', 'Call Log Memory': 'Yes', 'SMS Memory': 'Yes', 'Primary Camera Available': 'Yes', 'Primary Camera': '8MP Rear Camera', 'Primary Camera Features': 'Auto Focus, HDR, Panorama', 'Secondary Camera Available': 'Yes', 'Secondary Camera': '2MP Front Camera', 'Secondary Camera Features': 'Selfie, Say Cheese or Capture to Click Photo', 'Flash': 'Yes', 'HD Recording': 'Yes', 'Full HD Recording': 'Yes', 'Video Recording': 'Yes', 'Video Recording Resolution': '1920 x 1080', 'Digital Zoom': 'Yes', 'Conference Call': 'Yes', 'Network Type': '3G', 'Supported Networks': 'UMTS', 'Internet Connectivity': 'EDGE, GPRS, Wi-Fi, 3G', '3G': 'Yes', 'GPRS': 'Yes', 'Pre-installed Browser': 'Android, Google Chrome, Opera Mini', 'Bluetooth Support': 'Yes', 'Bluetooth Version': '4', 'Wi-Fi': 'Yes', 'Wi-Fi Version': '802.11 b/g/n', 'USB Tethering': 'Yes', 'USB Connectivity': 'Yes', 'EDGE': 'Yes', 'Audio Jack': '3.5 mm', 'Map Support': 'Google Maps', 'GPS Support': 'Yes', 'Smartphone': 'Yes', 'Touchscreen Type': 'Capacitive', 'User Interface': 'Standard Android', 'JAVA Support': 'Yes', 'SIM Access': 'Dual Standby', 'Sensors': 'Accelerometer, Proximity Sensor, Ambient Light Sensor, Magnetometer', 'Other Features': 'Multi-tasking, To Do List, News and Weather, Language Translator, Hands-free, Call Recorder, Wi-Fi Tethering', 'Important Apps': 'Hangouts, YouTube, Gmail, Google Search, Google Play', 'FM Radio': 'Yes', 'FM Radio Recording': 'Yes', 'Audio Formats': 'MP3, AAC, AAC+, AMR, WAV, MIDI, WMA', 'Video Formats': '3GP, MPEG4, AVI, WMA', 'Battery Capacity': '3000 mAh', 'Battery Type': 'Li-Polymer', 'Width': '78.9 mm', 'Height': '152 mm', 'Depth': '9.35 mm', 'Weight': '165 g', 'Warranty Summary': 'Brand Warranty of 1 Year'}",4999
"Nokia 1 (Warm Red, 8 GB)  (1 GB RAM)",3.9,"13,206 Ratings","1,599 Reviews","{'In The Box': 'Handset, Headphone, Charger, Battery', 'Model Number': 'TA-1066 / Nokia 1DS', 'Model Name': '1', 'Color': 'Warm Red', 'Browse Type': 'Smartphones', 'SIM Type': 'Dual Sim', 'Hybrid Sim Slot': 'No', 'Touchscreen': 'Yes', 'OTG Compatible': 'Yes', 'Display Size': '11.43 cm (4.5 inch)', 'Resolution': '480 x 854 Pixels', 'Operating System': 'Android Oreo 8', 'Processor Core': 'Quad Core', 'Primary Clock Speed': '1.1 GHz', 'Internal Storage': '8 GB', 'RAM': '1 GB', 'Memory Card Slot Type': 'Dedicated Slot', 'Primary Camera': '5MP Rear Camera', 'Network Type': '3G, 4G, 2G', 'Supported Networks': '4G VoLTE, 4G LTE', 'Battery Capacity': '2150 mAh', 'Warranty Summary': '1 Year Manufacturer Warranty for Handset and 6 Months for Accessories'}",4672
"Itel A21 (Black & Gold, 8 GB)  (1 GB RAM)",4,14 Ratings,1 Reviews,"{'In The Box': 'Handset, Battery, USB Cable, AC Adaptor, Hands-free, Prodective Back Cover, User Manual, Warranty Card', 'Model Number': 'A21', 'Model Name': 'A21', 'Color': 'Black & Gold', 'Browse Type': 'Smartphones', 'SIM Type': 'Dual Sim', 'Hybrid Sim Slot': 'No', 'Touchscreen': 'Yes', 'OTG Compatible': 'No', 'Display Size': '11.43 cm (4.5 inch)', 'Resolution': '480 x 854 Pixels', 'Operating System': 'Android Marshmallow 6', 'Processor Core': 'Quad Core', 'Primary Clock Speed': '1.3 GHz', 'Internal Storage': '8 GB', 'RAM': '1 GB', 'Memory Card Slot Type': 'Dedicated Slot', 'Primary Camera': '5MP Rear Camera', 'Network Type': '3G, 4G, 2G', 'Supported Networks': 'GSM, 4G VoLTE', 'Battery Capacity': '2000 mAh', 'Warranty Summary': '1 Year Warranty'}",5349
"Samsung Galaxy S7 Edge (Gold Platinum, 32 GB)  (4 GB RAM)",4.4,"3,780 Ratings",572 Reviews,"{'In The Box': 'Ejection Pin, Travel Adaptor, Data Cable, Handset, USB Connector, Stereo Headset', 'Model Number': 'SM-G935FZDUINS/SM-G935FZSUINS/ SM-G935FZKUINS', 'Model Name': 'Galaxy S7 Edge', 'Color': 'Gold Platinum', 'Browse Type': 'Smartphones', 'SIM Type': 'Dual Sim', 'Touchscreen': 'Yes', 'Display Size': '13.97 cm (5.5 inch)', 'Resolution': '2560 X 1440 Pixels', 'Resolution Type': 'Quad HD', 'Display Type': 'Super AMOLED', 'Display Colors': '16 M', 'Operating System': 'Android Marshmallow 6', 'Processor Type': 'Exynos 8890 Octa Core 2.3GHz', 'Processor Core': 'Octa Core', 'Primary Clock Speed': '2.3 GHz', 'Secondary Clock Speed': '1.6 GHz', 'Operating Frequency': 'GSM - 850, 900, 1800, 1900; WCDMA - B1(2100), B2(1900), B4(AWS), B5(850), B8(900), B34(2010), B39(1880); 4G LTE (FDD) - B1(2100), B2(1900), B3(1800), B4(AWS), B5(850), B7(2600), B8(900), B12(700), B13(700), B17(700), B18(800), B19(800), B20(800), B25(1900), B26(800), B28(700), LTE (TDD) - B38(2600), B39(1900), B40(2300), B41(2500)', 'Internal Storage': '32 GB', 'RAM': '4 GB', 'Expandable Storage': '200 GB', 'Supported Memory Card Type': 'MicroSD', 'Call Log Memory': 'Yes', 'Primary Camera Available': 'Yes', 'Primary Camera': '12MP Rear Camera', 'Primary Camera Features': 'Dual Pixel, Auto Focus, Motion Mode, Panorama Mode, f/1.7, Hyperlapse, Slow Motion, Pro-mode, Live Broadcast, Video Collage, Virtual Shot, Food Mode', 'Secondary Camera Available': 'Yes', 'Secondary Camera': '5MP Front Camera', 'Secondary Camera Features': 'Selfie Flash, f/1.7, CMOS', 'Flash': 'LED', 'HD Recording': 'Yes', 'Full HD Recording': 'Yes', 'Video Recording': 'Yes', 'Video Recording Resolution': '3840 x 2160', 'Frame Rate': '30 fps', 'Phone Book': 'Yes', 'Network Type': '3G, 4G, 2G', 'Supported Networks': '4G LTE', 'Internet Connectivity': '4G, 3G, Wi-Fi, GPRS', '3G': 'Yes', 'GPRS': 'Yes', 'Pre-installed Browser': 'Android', 'Bluetooth Support': 'Yes', 'Bluetooth Version': '4.2', 'Wi-Fi': 'Yes', 'Wi-Fi Version': '802.11 a/b/g/n/ac', 'NFC': 'Yes', 'USB Connectivity': 'Yes', 'Audio Jack': '3.5 mm', 'Smartphone': 'Yes', 'SIM Size': 'Nano SIM', 'Removable Battery': 'No', 'SMS': 'Yes', 'Sensors': 'Accelerometer, Barometer, Fingerprint Sensor, Gyro Sensor, Geo-magnetic Sensor, Hall Sensor, HR Sensor, Proximity Sensor, RGB Light Sensor', 'Other Features': 'Water and Dust Resistant (Capless Water and Dust Resistant IP68), Gear Support', 'Important Apps': 'S Voice', 'Audio Formats': 'MP3, M4A, 3GA, AAC, OGG, OGA, WAV, WMA, AMR, AWB, FLAC, MID, MIDI, XMF, MXMF, IMY, RTTTL, RTX, OTA', 'Video Formats': 'MP4, M4V, 3GP, 3G2, WMV, ASF, AVI, FLV, MKV, WEBM', 'Battery Capacity': '3600 mAh', 'Battery Type': 'Li-Ion', 'Width': '72.6 mm', 'Height': '150.9 mm', 'Depth': '7.7 mm', 'Weight': '157 g', 'Warranty Summary': 'Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories'}",55778
"Tecno i5 PRO (Gold, 32 GB)  (3 GB RAM)",4.1,21 Ratings,5 Reviews,"{'In The Box': '1 Unit of Handset with inbuilt Battery, AC Adaptor, USB 2.0 Cable, Handsfree, Screen Guard, Silicon Back cover, SIM Ejection Tool, User Manual, Warranty Card', 'Model Number': 'i5 PRO', 'Model Name': 'i5 PRO', 'Color': 'Gold', 'Browse Type': 'Smartphones', 'SIM Type': 'Dual Sim', 'Hybrid Sim Slot': 'Yes', 'Touchscreen': 'Yes', 'OTG Compatible': 'Yes', 'Quick Charging': 'Yes', 'Display Size': '13.97 cm (5.5 inch)', 'Resolution': '1280 x 720 Pixels', 'Operating System': 'Android Nougat 7', 'Processor Type': 'MediaTek MT6737T', 'Processor Core': 'Quad Core', 'Primary Clock Speed': '1.5 GHz', 'Internal Storage': '32 GB', 'RAM': '3 GB', 'Expandable Storage': '128 GB', 'Supported Memory Card Type': 'microSD', 'Memory Card Slot Type': 'Hybrid Slot', 'Primary Camera Available': 'Yes', 'Primary Camera': '13MP Rear Camera', 'Secondary Camera Available': 'Yes', 'HD Recording': 'Yes', 'Video Recording': 'Yes', 'Call Wait/Hold': 'Yes', 'Conference Call': 'Yes', 'Hands Free': 'Yes', 'Call Divert': 'Yes', 'Phone Book': 'Yes', 'Speaker Phone': 'Yes', 'Speed Dialing': 'Yes', 'Network Type': '3G, 4G VOLTE, 4G, 2G', 'Supported Networks': 'GSM, 4G VoLTE', '3G': 'Yes', 'Bluetooth Support': 'Yes', 'Wi-Fi': 'Yes', 'Wi-Fi Hotspot': 'Yes', 'USB Tethering': 'Yes', 'TV Out': 'No', 'Infrared': 'No', 'USB Connectivity': 'Yes', 'Audio Jack': '3.5 mm', 'Map Support': 'Google Maps', 'GPS Support': 'Yes', 'Smartphone': 'Yes', 'Touchscreen Type': 'Capacitive', 'Social Networking Phone': 'Yes', 'Instant Message': 'Yes', 'MMS': 'Yes', 'SMS': 'Yes', 'Graphics PPI': '267 PPI', 'User Memory': '26', 'SIM Access': 'Dual Standby', 'Ringtones Format': 'MP3', 'FM Radio': 'Yes', 'Audio Formats': 'MP3', 'Music Player': 'Yes', 'Video Formats': 'MP4', 'Battery Capacity': '4000 mAh', 'Battery Type': 'Li-ion', 'Dual Battery': 'No', 'Warranty Summary': '12 Month +1 Month extended Warranty', 'Warranty Service Type': 'Carry in', 'Covered in Warranty': 'limited manufacture defects only', 'Not Covered in Warranty': 'physical & water damage'}",13527
