Name,Stars,Ratings,Reviews,Specifications,Price
"Moto G (2nd Generation) (White, 16 GB)  (1 GB RAM)",4.2,"1,58,338 Ratings","17,434 Reviews","{'In The Box': 'Handset with Inbuilt Battery, Battery Door, User Manual, Headset, Charger', 'Model Number': 'XT1068', 'Model Name': 'Moto G (2nd Generation)', 'Color': 'White', 'Browse Type': 'Smartphones', 'SIM Type': 'Dual Sim', 'Touchscreen': 'Yes', 'SAR Value': 'At the Head 1.52 W/Kg, At the Body 0.894 W/Kg', 'Display Size': '12.7 cm (5 inch)', 'Resolution': '720 x 1280 Pixels', 'Resolution Type': 'HD', 'GPU': 'Adreno 305, 450 MHz Single Core', 'Display Type': 'IPS LCD', 'Other Display Features': 'Corning Gorilla Glass 3', 'Operating System': 'Android KitKat 4.4.4', 'Processor Type': 'Qualcomm Snapdragon 400', 'Processor Core': 'Quad Core', 'Primary Clock Speed': '1.2 GHz', 'Operating Frequency': 'GSM - 850, 900, 1800, 1900; UMTS - 2100', 'Internal Storage': '16 GB', 'RAM': '1 GB', 'Expandable Storage': '32 GB', 'Supported Memory Card Type': 'MicroSD', 'Phone Book Memory': 'Yes', 'Call Log Memory': 'Yes', 'SMS Memory': 'Yes', 'Primary Camera Available': 'Yes', 'Primary Camera': '8MP Rear Camera', 'Primary Camera Features': 'Auto Focus, Slow Motion Video, Burst Mode, Auto HDR, Panorama, Tap to Focus', 'Secondary Camera Available': 'Yes', 'Secondary Camera': '2MP Front Camera', 'Secondary Camera Features': 'Fixed Focus', 'Flash': 'LED', 'HD Recording': 'Yes', 'Video Recording': 'Yes', 'Video Recording Resolution': '720 x 1280', 'Digital Zoom': 'Digital Zoom - 4x', 'Frame Rate': '30 fps', 'Phone Book': 'Yes', 'Network Type': '3G, 2G', 'Supported Networks': 'GSM', 'Internet Connectivity': '3G, Wi-Fi, GPRS, EDGE', '3G': 'Yes', '3G Speed': '21.1 Mbps HSDPA; 5.76 Mbps HSUPA', 'GPRS': 'Yes', 'Pre-installed Browser': 'Android', 'Micro USB Port': 'Yes', 'Micro USB Version': '2', 'Bluetooth Support': 'Yes', 'Bluetooth Version': '4', 'Wi-Fi': 'Yes', 'Wi-Fi Version': '802.11 b/g/n', 'Wi-Fi Hotspot': 'Yes', 'NFC': 'No', 'USB Connectivity': 'Yes', 'EDGE': 'Yes', 'Audio Jack': '3.5 mm', 'EDGE Features': 'Class 12', 'Map Support': 'Google Maps', 'GPS Support': 'Yes', 'Smartphone': 'Yes', 'SIM Size': 'Micro SIM', 'SMS': 'Yes', 'Sensors': 'Magnetometer, Ambient Light Sensor, eCompass, Hall Effect Sensor, Accelerometer, Proximity Sensor, Gyroscope', 'Upgradable Operating System': '5.0 (Lollipop)(OTA Upgrade)', 'Other Features': 'MMS Enabled, Alerts (Silent, Polyphonic Ring, Vibrate, Notification LED), POP Email, Curve: 6.0 - 11.0 mm, Front-facing Speakers', 'Important Apps': 'Gmail, Hangouts', 'GPS Type': 'A-GPS, aGPS, Standalone GPS, sGPS, GLONASS', 'FM Radio': 'Yes', 'Audio Formats': 'MP3, AMR-NB, WAV, AAC+, AMR-WB, eAAC+, MIDI, AAC', 'Video Formats': 'H.263, H.264, MPEG4', 'Battery Capacity': '2070 mAh', 'Width': '70.7 mm', 'Height': '141.5 mm', 'Depth': '10.99 mm', 'Weight': '149 g', 'Warranty Summary': '1 Year Manufacturer Warranty'}",13500
"VOTO V12 (Champagne, 16 GB)  (2 GB RAM)",3.6,122 Ratings,14 Reviews,"{'In The Box': 'Handset, Battery, Travel Charger, USB Cable, Warranty Card, Quick Start Guide', 'Model Name': 'V12', 'Color': 'Champagne', 'Browse Type': 'Smartphones', 'SIM Type': 'Dual Sim', 'Hybrid Sim Slot': 'No', 'Touchscreen': 'Yes', 'OTG Compatible': 'No', 'Display Size': '12.7 cm (5 inch)', 'Resolution': '1280 x 720 pixels', 'Resolution Type': 'HD', 'Other Display Features': '2.5 Curve HD Display', 'Operating System': 'Android Nougat 7.1', 'Processor Type': 'Spreadtrum 9832', 'Processor Core': 'Quad Core', 'Primary Clock Speed': '1.3 GHz', 'Operating Frequency': 'GSM: 850/900/1800/1900', 'Internal Storage': '16 GB', 'RAM': '2 GB', 'Memory Card Slot Type': 'Dedicated Slot', 'Call Log Memory': 'Yes', 'Primary Camera Available': 'Yes', 'Primary Camera': '13MP Rear Camera', 'Primary Camera Features': 'Touch to Focus, Face Detection, Digital Zoom', 'Secondary Camera Available': 'Yes', 'Secondary Camera': '5MP Front Camera', 'Secondary Camera Features': 'Touch to Focus, Face Detection, Digital Zoom', 'Flash': 'Auto Flash', 'Video Recording': 'Yes', 'Call Wait/Hold': 'Yes', 'Conference Call': 'Yes', 'Hands Free': 'Yes', 'Video Call Support': 'Yes', 'Call Divert': 'Yes', 'Phone Book': 'Yes', 'Call Timer': 'Yes', 'Speaker Phone': 'Yes', 'Speed Dialing': 'Yes', 'Call Records': 'Yes', 'Logs': 'Yes', 'Network Type': '3G, 4G VOLTE, 4G, 2G', 'Supported Networks': 'GSM, 4G VoLTE, 4G LTE', 'Bluetooth Support': 'Yes', 'Wi-Fi': 'Yes', 'Wi-Fi Hotspot': 'Yes', 'USB Tethering': 'Yes', 'Smartphone': 'Yes', 'Touchscreen Type': 'Capacitive', 'SIM Size': 'Nano SIM', 'SIM Access': 'Dual Standby', 'Series': 'V', 'Battery Capacity': '3000 mAh', 'Warranty Summary': 'Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories'}",3549
"ZOPO ZP951 Speed 7 16GB - Black (Black, 16 GB)  (3 GB RAM)",3.7,26 Ratings,9 Reviews,"{'In The Box': 'Handset, Battery, Micro USB Charger, Micro USB Cable, 3.5mm Jack Stereo Headset, Quick Guide, Warranty Card', 'Model Number': 'ZP951', 'Model Name': 'ZP951 Speed 7 16GB - Black', 'Color': 'Black', 'Browse Type': 'Smartphones', 'SIM Type': 'Dual Sim', 'Touchscreen': 'Yes', 'Display Size': '12.7 cm (5 inch)', 'Resolution': '1920 x 1080 pixels', 'Resolution Type': 'Full HD', 'GPU': 'MALI 450', 'Display Type': 'Capacitive Multi-Touch Screen ,\xa0IPS, GFF', 'HD Game Support': 'Yes', 'Display Colors': '16 Million Colors', 'Other Display Features': 'Dummy', 'Operating System': 'Android Lollipop 5.1', 'Processor Type': 'MTK MT6753\xa0 \xa01.3GHz\xa028nm HPM Octa Core 64bit process', 'Processor Core': 'Octa Core', 'Primary Clock Speed': '1.3 GHz', 'Secondary Clock Speed': '1.3 GHz', 'Operating Frequency': '• FDD-LTE+WCDMA+GSM\n• 2G: GSM 850/900/1800/1900 MHz\n• 3G: WCDMA 900/1900/2100MHz\n• 4G: FDD-LTE:：800/1800/2600MHz\n• 4G LTE 150Mbps downlink, 50Mbps uplink', 'Internal Storage': '16 GB', 'RAM': '3 GB', 'Total Memory': '64 GB', 'Expandable Storage': '64 GB', 'Supported Memory Card Type': 'Micro SDHC, Micro SD', 'Phone Book Memory': '300, Yes', 'Hot SWAP Support': 'Yes', 'Call Log Memory': 'Yes', 'SMS Memory': '1000, Yes', 'Primary Camera Available': 'Yes', 'Primary Camera': '13.2MP Rear Camera', 'Primary Camera Features': 'Night Mode', 'Optical Zoom': 'Yes', 'Secondary Camera Available': 'Yes', 'Secondary Camera': '5MP Front Camera', 'Flash': 'Yes', 'HD Recording': 'Yes', 'Full HD Recording': 'Yes', 'Video Recording': 'Yes', 'Video Recording Resolution': '1080P(1920X1080, 30FPS)', 'Digital Zoom': 'Yes', 'Frame Rate': '30 fps', 'Image Editor': 'Yes', 'Call Wait/Hold': 'Yes', 'Conference Call': 'Yes', 'Hands Free': 'Yes', 'Video Call Support': 'Yes', 'Call Divert': 'Yes', 'Phone Book': 'Yes', 'Call Timer': 'Yes', 'Speaker Phone': 'Yes', 'Speed Dialing': 'Yes', 'Call Records': 'Outgoing, Missed, Incoming', 'Logs': 'Received Calls, Missed Calls', 'Network Type': '3G, 4G', 'Supported Networks': 'WCDMA, 4G LTE', 'Internet Connectivity': '3G/ 4G/ Wifi', '3G': 'Yes', '3G Speed': '7.2 Mbps HSDPA', 'GPRS': 'Yes', 'WAP': 'Yes', 'WAP Version': '2', 'Pre-installed Browser': 'Opera', 'Micro USB Port': 'Yes', 'Micro USB Version': 'USB v2.0\xa0\xa0', 'Mini USB Port': 'No', 'Bluetooth Support': 'Yes', 'Bluetooth Version': '4', 'Wi-Fi': 'Yes', 'Wi-Fi Version': '802.11ac/a/b/g/n/ac', 'Wi-Fi Hotspot': 'Yes', 'Mini HDMI Port': 'No', 'NFC': 'No', 'USB Tethering': 'Yes', 'TV Out': 'No', 'Infrared': 'No', 'USB Connectivity': 'Yes', 'EDGE': 'Yes', 'Audio Jack': '3.5mm', 'Map Support': 'Google Maps', 'GPS Support': 'Yes', 'Touchscreen Type': 'Capacitive Multi-Touch Screen ,\xa0IPS, GFF', 'SIM Size': 'Micro SIM', 'Mobile Tracker': 'Yes', 'User Interface': 'Touch Wiz', 'Social Networking Phone': 'Yes', 'Instant Message': 'Yes', 'Business Phone': 'Yes', 'Java Application': 'No', 'Removable Battery': 'Yes', 'JAVA Support': 'No', 'MMS': 'Yes', 'SMS': 'Yes', 'Voice Input': 'Yes', 'User Memory': '10', 'SIM Access': 'Dual Standby', 'Sensors': 'Light Sensor, G Sensor, Proximity, Accelerometer', 'Upgradable Operating System': '5.1 Lollipop', 'Supported Languages': 'Multi-languages: Afrikaans, Bahasa Indonesia, Bhasa Melayu, Catala, Cestina, Dansk, Deutsch, English, Spanish, Filipino, French, Hrvatski, IsiZuzu, Italia, kiswahili, Latviesu, Lietuviu, Magyar, Nederlands, Norsk Bokmal, Polski, Portuguese, Romana, Rumantsch, Slovencina, Slovenscina, Suomi, Svenska, Tieng Viet, Tagalog, Turkish,Greek,Bulgarian,Russian, Serbian, Ukrainian, Hebrew, Urdu, Arabic, Persian, Amharic, Hindi,Thailand, Korean,日本語,Traditional Chinese, Simple Chinese - See more at: http://www.zopomobileshop.com/349-zopo-speed-7-smartphone.html#sthash.osofOz1y.dpuf', 'Games': 'Yes', 'Series': 'Smartphone', 'Browser': 'Facebook, Twitter, WhatsApp, YouTube, Compass, Documents to Go, Flash Player, Skype, 50+ Free Game, Clean Master, Opera, PopStar+', 'Ringtones Format': 'MP3/AAC/ASF,...', 'Important Apps': 'Facebook/Skype/Youtube/Whatsapp', 'FM Radio': 'Yes', 'FM Radio Recording': 'Yes', 'DLNA Support': 'Yes', 'Audio Formats': 'MP3/AMR/AAC/ASF/Ape/Flac ,...', 'Music Player': 'MP3 Music Player', 'Video Formats': 'MP4/3GP/MOV/MPEG/MKV/FLV, ...', 'Battery Capacity': '2500 mAh', 'Battery Type': 'Li-Polymer', 'Talk Time': 'over 10 hours', 'Dual Battery': 'No', 'Width': '71 mm', 'Height': '146 mm', 'Depth': '8.5 mm', 'Weight': '136 g', 'Warranty Summary': '1 Year Manufacturer Warranty', 'Warranty Service Type': 'Physical Damage', 'Covered in Warranty': 'Warranty Of the Product is Limited to Manufacturing Defects Only', 'Not Covered in Warranty': 'Customer Need To Visit Service Centre', 'Domestic Warranty': '1 Year'}",15300
"OPPO A83 (Black, 32 GB)  (3 GB RAM)",4.3,"1,935 Ratings",256 Reviews,"{'In The Box': 'Handset, Earphone, Charger, Protective Case, USB Cable, SIM Ejector Tool, Quick Guide, Safety Guide', 'Model Number': 'CPH1729', 'Model Name': 'A83', 'Color': 'Black', 'Browse Type': 'Smartphones', 'SIM Type': 'Dual Sim', 'Hybrid Sim Slot': 'No', 'Touchscreen': 'Yes', 'OTG Compatible': 'Yes', 'Display Size': '14.48 cm (5.7 inch)', 'Resolution': '1440 x 720 Pixels', 'Resolution Type': 'HD', 'Display Type': 'TFT', 'Other Display Features': '83.9% (Display Area AA Peripheral Edge Size / Front Glass Area)', 'Operating System': 'Android Nougat 7.1', 'Processor Type': 'MT6763T', 'Processor Core': 'Octa Core', 'Primary Clock Speed': '2.5 GHz', 'Operating Frequency': 'GSM: 850 / 900 / 1800 / 1900, WCDMA: B1 / 5 / 8, 4G FDD: B1 / 3 / 5 / 8, TDD: B38 / 40 / 41 (2535 - 2655 MHz)', 'Internal Storage': '32 GB', 'RAM': '3 GB', 'Expandable Storage': '256 GB', 'Supported Memory Card Type': 'microSD', 'Memory Card Slot Type': 'Dedicated Slot', 'Primary Camera Available': 'Yes', 'Primary Camera': '13MP Rear Camera', 'Primary Camera Features': 'F2.2, AF, Facial Unlock, Bokeh Effect, Sensor Size / Pixel Size: 1 / 3.06 inch, 1.12micrometer, Wide-angle - 81Degree, Focal Length: 3.462mm, Macro Lens: Rear Macro 8cm, 5P Lens, Ordinary Camera, Video, Professional Mode, Time-lapse Photography, Panorama', 'Secondary Camera Available': 'Yes', 'Secondary Camera': '8MP Front Camera', 'Secondary Camera Features': 'F2.2, Wide-angle - Front 85Degree, Sensor Size / Pixel Size - 1/4 inch, 4P Lens, Blur, Beauty, Filters, Panorama, HDR, Photo Management, AI Beauty', 'Flash': 'Rear Flash', 'HD Recording': 'Yes', 'Full HD Recording': 'Yes', 'Video Recording': 'Yes', 'Video Recording Resolution': '1920 x 1080 Pixels', 'Frame Rate': '30 fps', 'Network Type': '3G, 4G VOLTE, 2G', 'Supported Networks': 'GSM, WCDMA, 4G VoLTE', 'Internet Connectivity': '4G, 3G, Wi-Fi', '3G': 'Yes', 'Bluetooth Support': 'Yes', 'Bluetooth Version': '4.2', 'Wi-Fi': 'Yes', 'Wi-Fi Version': '802.11 a/b/g/n (2.4G / 5G Dual-band)', 'Map Support': 'Google Maps', 'GPS Support': 'Yes', 'Smartphone': 'Yes', 'User Interface': 'ColorOS 3.2', 'Graphics PPI': '282 PPI', 'Sensors': 'Geomagnetic Induction, Light Sensor, Distance Sensor, Gravity Sensor', 'Other Features': 'Support Download: E-book, Game, Map Software: Support Third Party Map, Flashlight Function, Graphic Format Support: JPEG / PNG / GIF / BMP', 'GPS Type': 'A-GPS', 'FM Radio': 'No', 'Audio Formats': 'Supports - MP3 / AAC / APE / AMR / WAV / MID / OGG / FLAC / WMA', 'Video Formats': 'Supports - AVI / 3GP / MP4 / WMV / MKV / MOV / ASF / FLV', 'Battery Capacity': '3180 mAh', 'Talk Time': '28 hrs', 'Width': '73.1 mm', 'Height': '150.5 mm', 'Depth': '7.7 mm', 'Weight': '143 g', 'Warranty Summary': 'Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories'}",14990
"Itel A41 Plus (Champagne Gold, 16 GB)  (2 GB RAM)",3.9,92 Ratings,5 Reviews,"{'In The Box': 'Handset, Hands-free, Charger, Data Cable', 'Model Number': 'A41 Plus', 'Model Name': 'A41 Plus', 'Color': 'Champagne Gold', 'Browse Type': 'Smartphones', 'SIM Type': 'Dual Sim', 'Hybrid Sim Slot': 'No', 'Touchscreen': 'Yes', 'OTG Compatible': 'No', 'Display Size': '12.7 cm (5 inch)', 'Resolution': '480 x 854 Pixels', 'Operating System': 'Android Marshmallow 6', 'Processor Core': 'Quad Core', 'Primary Clock Speed': '1.3 GHz', 'Internal Storage': '16 GB', 'RAM': '2 GB', 'Memory Card Slot Type': 'Dedicated Slot', 'Primary Camera Available': 'Yes', 'Primary Camera': '5MP Rear Camera', 'Secondary Camera Available': 'Yes', 'Secondary Camera': '5MP Front Camera', 'Flash': 'Yes', 'Conference Call': 'Yes', 'Video Call Support': 'Yes', 'Speaker Phone': 'Yes', 'Network Type': '3G, 4G VOLTE, 2G', 'Supported Networks': 'GSM, 4G VoLTE', 'Bluetooth Support': 'Yes', 'Wi-Fi': 'Yes', 'Wi-Fi Hotspot': 'Yes', 'GPS Support': 'Yes', 'Smartphone': 'Yes', 'Business Phone': 'Yes', 'Removable Battery': 'Yes', 'FM Radio': 'Yes', 'Battery Capacity': '2400 mAh', 'Warranty Summary': '1 Year Brand Warranty'}",6572
"ZOPO Color E ZP350 (White, 8 GB)  (1 GB RAM)",3.3,24 Ratings,7 Reviews,"{'In The Box': 'Battery\nMicro USB Charger\nMicro USB Cable\n3.5mm Jack Stereo Headset\nQuick Guide\nWarranty Card', 'Model Number': 'Color E ZP350', 'Model Name': 'Color E ZP350', 'Color': 'White', 'Browse Type': 'Smartphones', 'SIM Type': 'Dual Sim', 'Hybrid Sim Slot': 'Yes', 'Touchscreen': 'Yes', 'OTG Compatible': 'Yes', 'Additional Content': 'No', 'Display Size': '12.7 cm (5 inch)', 'Resolution': '1280*720', 'Resolution Type': 'HD', 'GPU': 'ARM Mali-T720 MP1 450MHz GPU', 'Display Type': 'HD', 'HD Game Support': 'Yes', 'Display Colors': '16 M', 'Other Display Features': ""5.0'' HD, IPS\n1280*720 Pixels\n16M Color Display\nGF\nCapacitive Multi-touch 2 Points"", 'Operating System': 'Android Lollipop 5.1', 'Processor Type': 'MTK MT6735', 'Processor Core': 'Quad Core', 'Primary Clock Speed': '1.3 GHz', 'Internal Storage': '8 GB', 'RAM': '1 GB', 'Expandable Storage': '64 GB', 'Memory Card Slot Type': 'Hybrid Slot', 'Primary Camera Available': 'Yes', 'Primary Camera': '8MP Rear Camera', 'Primary Camera Features': 'Camera with HDR, Panorama, Night Mode, Sport Mode, Smile Detection, \nFront LED Flash, Back LED Flash\nVideo Playback: 1080P\nVideo Capture: 720P', 'Optical Zoom': 'Yes', 'Secondary Camera Available': 'Yes', 'HD Recording': 'Yes', 'Video Recording': 'Yes', 'Video Recording Resolution': '720*1080', 'Call Wait/Hold': 'Yes', 'Conference Call': 'Yes', 'Hands Free': 'Yes', 'Video Call Support': 'Yes', 'Call Divert': 'Yes', 'Phone Book': 'Yes', 'Call Timer': 'Yes', 'Speaker Phone': 'Yes', 'Speed Dialing': 'Yes', 'Network Type': '3G, 4G', 'Supported Networks': 'GSM', 'Internet Connectivity': '4G', '3G': 'Yes', 'GPRS': 'Yes', 'Micro USB Port': 'Yes', 'Bluetooth Support': 'Yes', 'Bluetooth Version': '4', 'Wi-Fi': 'Yes', 'USB Connectivity': 'Yes', 'Audio Jack': '3.5mm', 'Smartphone': 'Yes', 'Touchscreen Type': 'Capacitive Multi-touch 2 Points', 'SIM Size': 'Micro SIM', 'Social Networking Phone': 'Yes', 'Instant Message': 'Yes', 'Business Phone': 'Yes', 'Removable Battery': 'Yes', 'MMS': 'Yes', 'SMS': 'Yes', 'Keypad': 'No', 'Predictive Text Input': 'Yes', 'User Memory': '5', 'Sensors': 'Home Key Breathing Light\nGravity, Light, Distance, Acceleration, \nGeomagnetic Sensor', 'Supported Languages': 'Multi language', 'Series': 'COLOR', 'FM Radio': 'Yes', 'Battery Capacity': '2100 mAh', 'Battery Type': 'Li-polymer', 'Weight': '130 g', 'Warranty Summary': '1 Year Manufacturer Warranty', 'Warranty Service Type': 'On-Site Service. Customer Needs to Visit Nearby Authorized Service Center, .', 'Covered in Warranty': 'Manufacturing Defect Only', 'Not Covered in Warranty': 'Physical Damage'}",4199
"Spice V801 (Camellia White, 16 GB)  (3 GB RAM)",3.5,6 Ratings,0 Reviews,"{'In The Box': 'Handset, User manual, Charger', 'Model Number': 'V801', 'Model Name': 'V801', 'Color': 'Camellia White', 'Browse Type': 'Smartphones', 'SIM Type': 'Dual Sim', 'Hybrid Sim Slot': 'Yes', 'Touchscreen': 'Yes', 'OTG Compatible': 'No', 'Display Size': '12.7 cm (5 inch)', 'Resolution': '720 x 1280 Pixels', 'Operating System': 'Android Nougat 7', 'Processor Core': 'Quad Core', 'Primary Clock Speed': '1.25 GHz', 'Internal Storage': '16 GB', 'RAM': '3 GB', 'Memory Card Slot Type': 'Hybrid Slot', 'Primary Camera': '8MP Rear Camera', 'Network Type': '4G', 'Supported Networks': 'WCDMA', 'Battery Capacity': '2700 mAh', 'Warranty Summary': '1 Year'}",4590
"Intex Aqua Glam (Pink, 8 GB)  (1 GB RAM)",2.8,32 Ratings,7 Reviews,"{'In The Box': 'Cover, Manual, Warranty Card, Charger, Screen Guard, Handset, Battery, Headphone', 'Model Number': 'Aqua Glam', 'Model Name': 'Aqua Glam', 'Color': 'Pink', 'Browse Type': 'Smartphones', 'SIM Type': 'Dual Sim', 'Touchscreen': 'Yes', 'Display Size': '11.94 cm (4.7 inch)', 'Resolution': '720 x 1280 Pixels', 'Resolution Type': 'HD', 'Display Type': 'IPS', 'Display Colors': '16.7 M', 'Operating System': 'Android Lollipop 5.1', 'Processor Type': 'MT6580 Chipset', 'Processor Core': 'Single Core', 'Primary Clock Speed': '1.3 GHz', 'Operating Frequency': 'GSM:900/1800 WCDMA:2100', 'Internal Storage': '8 GB', 'RAM': '1 GB', 'Expandable Storage': '32 GB', 'Supported Memory Card Type': 'MicroSD', 'Call Log Memory': 'Yes', 'Primary Camera Available': 'Yes', 'Primary Camera': '8MP Rear Camera', 'Secondary Camera Available': 'Yes', 'Secondary Camera': '8MP Front Camera', 'Flash': 'Yes', 'Video Recording': 'Yes', 'Call Wait/Hold': 'Yes', 'Conference Call': 'Yes', 'Hands Free': 'Yes', 'Video Call Support': 'Yes', 'Call Divert': 'Yes', 'Phone Book': 'Yes', 'Speaker Phone': 'Yes', 'Speed Dialing': 'Yes', 'Network Type': '3G, 2G', 'Supported Networks': 'GSM', 'Internet Connectivity': '2G/3G', '3G': 'Yes', 'GPRS': 'Yes', 'WAP': 'Yes', 'Pre-installed Browser': 'Opera Mini', 'Micro USB Port': 'Yes', 'Bluetooth Support': 'Yes', 'Wi-Fi': 'Yes', 'Wi-Fi Hotspot': 'Yes', 'USB Tethering': 'Yes', 'USB Connectivity': 'Yes', 'EDGE': 'Yes', 'Audio Jack': '3.5 mm', 'Smartphone': 'Yes', 'Touchscreen Type': 'Capacitive', 'SIM Size': 'Micro SIM', 'Mobile Tracker': 'Yes', 'Social Networking Phone': 'Yes', 'Instant Message': 'Yes', 'Business Phone': 'Yes', 'MMS': 'Yes', 'SMS': 'Yes', 'SIM Access': 'Dual Standby', 'Sensors': 'Light sensor, Gravity, proximity, Assistant Sensor', 'Browser': 'Opera Mini', 'Ringtones Format': 'MP3, AMR, OGG', 'FM Radio': 'Yes', 'FM Radio Recording': 'Yes', 'Audio Formats': 'MP3, AMR, OGG', 'Music Player': 'Yes', 'Video Formats': '3GP, AVI, MP4', 'Battery Capacity': '1850 mAh', 'Battery Type': 'Li-ion', 'Width': '69 mm', 'Height': '139.3 mm', 'Depth': '7.4 mm', 'Weight': '116.2 g', 'Warranty Summary': '1 Year Manufacturer Warranty', 'Warranty Service Type': 'Customer Need to Contact Nearest Service Center', 'Covered in Warranty': 'Manufacturing Defect', 'Not Covered in Warranty': 'Damage Will Not Cover Under Warranty', 'Domestic Warranty': '1 Year'}",8290
"Intex Staari 11 (Black, 16 GB)  (2 GB RAM)",3.4,26 Ratings,3 Reviews,"{'In The Box': 'Charging Adaptor, Earphone, Protection Cover, Screen Guard, USB Cable, Handset, Battery', 'Model Number': 'Staari 11', 'Model Name': 'Staari 11', 'Color': 'Black', 'Browse Type': 'Smartphones', 'SIM Type': 'Dual Sim', 'Hybrid Sim Slot': 'No', 'Touchscreen': 'Yes', 'OTG Compatible': 'Yes', 'Display Size': '12.7 cm (5 inch)', 'Resolution': '720 x 1280 Pixels', 'Operating System': 'Android Nougat 7', 'Processor Core': 'Quad Core', 'Primary Clock Speed': '1.3 GHz', 'Internal Storage': '16 GB', 'RAM': '2 GB', 'Memory Card Slot Type': 'Dedicated Slot', 'Primary Camera': '8MP Rear Camera', 'Flash': 'Yes', 'Dual Camera Lens': 'Secondary Camera', 'Network Type': '3G, 4G, 2G', 'Supported Networks': 'GSM, 4G LTE', 'Other Features': 'Dual Front Camera 8.0 MP + 2.0 MP', 'Battery Capacity': '2400 mAh', 'Warranty Summary': '1 Year Manufacture Warranty'}",6999
"Intex Aqua Lions X1 (Black, 16 GB)  (2 GB RAM)",3.7,129 Ratings,23 Reviews,"{'In The Box': 'Handset, Charging Adapter, Battery, USB Cable, Earphone, Protection Cover and Screen Protractor', 'Model Name': 'Aqua Lions X1', 'Color': 'Black', 'Browse Type': 'Smartphones', 'SIM Type': 'Dual Sim', 'Hybrid Sim Slot': 'No', 'Touchscreen': 'Yes', 'OTG Compatible': 'Yes', 'SAR Value': 'Head - 0.313 W/kg, Body - Worn: 0.396 W/kg', 'Display Size': '13.21 cm (5.2 inch)', 'Resolution': '1280 x 720 Pixels', 'Resolution Type': 'HD', 'Display Type': 'IPS', 'Display Colors': '16.7M', 'Other Display Features': '5-point Touch', 'Operating System': 'Android Nougat 7', 'Processor Type': 'MT6737', 'Processor Core': 'Quad Core', 'Primary Clock Speed': '1.3 GHz', 'Operating Frequency': 'GSM - 900 / 1800 MHz, WCDMA - 900 / 2100 MHz, 4G LTE FDD - B1 / B3 / B5, TDD - B40, B41', 'Internal Storage': '16 GB', 'RAM': '2 GB', 'Expandable Storage': '128 GB', 'Supported Memory Card Type': 'microSD', 'Memory Card Slot Type': 'Dedicated Slot', 'Primary Camera Available': 'Yes', 'Primary Camera': '13MP Rear Camera', 'Primary Camera Features': 'Auto Focus, Rear: S5K3L5 -5P, Front: GC5025 5P, HDR, Panorama, Face Beauty, GPS Location, Face Detection, Continuous Shot, Aperature: F2.0', 'Secondary Camera Available': 'Yes', 'Secondary Camera': '5MP Front Camera', 'Secondary Camera Features': 'Front Focus, Aperature: F2.2', 'Flash': 'Front and Rear LED Flash', 'Video Recording': 'Yes', 'Network Type': '3G, 4G VOLTE, 2G', 'Supported Networks': 'WCDMA, 4G VoLTE, 4G LTE, UMTS', 'Internet Connectivity': '4G, 3G, Wi-Fi', '3G': 'Yes', 'Bluetooth Support': 'Yes', 'Bluetooth Version': '4', 'Wi-Fi': 'Yes', 'USB Connectivity': 'Yes', 'Audio Jack': '3.5 mm', 'Map Support': 'Google Maps', 'GPS Support': 'Yes', 'Smartphone': 'Yes', 'SIM Size': 'Dual Nano SIM', 'Graphics PPI': '440 PPI', 'Sensors': 'Gravity, Light, Proximity, Fingerprint Sensor', 'Other Features': 'Back Cover Finish: Painted, OTG Support: Only U Flash Disc, FP Sensor Features: Switch Music, Camera Shot, Answer Call, Three Finger Swipe Screen Shot', 'Important Apps': 'miFon Security, SwiftKey, DataBack', 'GPS Type': 'A-GPS', 'FM Radio': 'Yes', 'Battery Capacity': '2800 mAh', 'Talk Time': '6 - 7 hrs', 'Width': '74.4 mm', 'Height': '150 mm', 'Depth': '9 mm', 'Weight': '170 g', 'Warranty Summary': 'Brand Warranty of 1 Year'}",9050
