Name,Stars,Ratings,Reviews,Specifications,Price
"Lava A77/A77 T (Silver, 8 GB)  (1 GB RAM)",3.8,656 Ratings,92 Reviews,"{'In The Box': 'Handset, USB Cable, User Manual (Warranty Card), Battery, Headset, Charger, Protective Back Cover', 'Model Name': 'A77/A77 T', 'Color': 'Silver', 'Browse Type': 'Smartphones', 'SIM Type': 'Dual Sim', 'Hybrid Sim Slot': 'No', 'Touchscreen': 'Yes', 'OTG Compatible': 'No', 'Display Size': '11.43 cm (4.5 inch)', 'Resolution': '854 x 480 Pixels', 'Resolution Type': 'FWVGA', 'Display Type': 'TFT', 'Other Display Features': 'Multi Window, Swipe Screenshot, Smart Screenshot', 'Operating System': 'Android Marshmallow 6', 'Processor Type': 'SC9832', 'Processor Core': 'Quad Core', 'Primary Clock Speed': '1.3 GHz', 'Operating Frequency': 'GSM - 900 / 1800 MHz, WCDMA - 2100 MHz, 4G LTE - 2300 / 850 / 1800 MHz', 'Internal Storage': '8 GB', 'RAM': '1 GB', 'Expandable Storage': '32 GB', 'Supported Memory Card Type': 'microSD', 'Memory Card Slot Type': 'Dedicated Slot', 'Call Log Memory': 'Yes', 'Primary Camera Available': 'Yes', 'Primary Camera': '5MP Rear Camera', 'Primary Camera Features': 'Video Snapshot, Beauty-Fi, HDR Mode, Panorama Mode, GIF Mode', 'Secondary Camera Available': 'Yes', 'Secondary Camera': '5MP Front Camera', 'Secondary Camera Features': 'Selfies in Low Light', 'Flash': 'Front and Rear LED Flash', 'Video Recording': 'Yes', 'Video Call Support': 'Yes', 'Phone Book': 'Yes', 'Network Type': '3G, 4G VOLTE, 2G', 'Supported Networks': '4G LTE', 'Internet Connectivity': '4G, 3G, Wi-Fi, GPRS', '3G': 'Yes', 'GPRS': 'Yes', 'Pre-installed Browser': 'Android', 'Bluetooth Support': 'Yes', 'Wi-Fi': 'Yes', 'USB Tethering': 'Yes', 'USB Connectivity': 'Yes', 'Audio Jack': '3.5 mm', 'Map Support': 'Google Maps', 'GPS Support': 'Yes', 'Smartphone': 'Yes', 'SMS': 'Yes', 'Graphics PPI': '217 PPI', 'Sensors': 'Accelerometer, Proximity Sensor, Smart Gestures', 'Other Features': 'HD Calling, Music at your Fingertips (Simple M Gesture), Smart Gestures', 'Important Apps': 'Navigation App', 'GPS Type': 'A-GPS', 'FM Radio': 'Yes', 'Audio Formats': 'MP3, AAC, MIDI, AMR, WAV', 'Video Formats': '3GP, AVI, MP4', 'Battery Capacity': '2000 mAh', 'Width': '67.2 mm', 'Height': '135 mm', 'Depth': '9.55 mm', 'Weight': '140 g', 'Warranty Summary': 'Brand Warranty of 2 Year Available for Mobile and 6 Months for Accessories T &C'}",5920
"OPPO A9 2020 (Space Purple, 128 GB)  (4 GB RAM)",4.4,"2,227 Ratings",212 Reviews,"{'In The Box': 'Handset, Adapter, Headset, Micro USB Cable, Important Info. Booklet with Warranty Card, Quick Start Guide, Sim Card Tool, Protective Film, Pre-applied, Case', 'Model Number': 'CPH1937', 'Model Name': 'A9 2020', 'Color': 'Space Purple', 'Browse Type': 'Smartphones', 'SIM Type': 'Dual Sim', 'Hybrid Sim Slot': 'No', 'Touchscreen': 'Yes', 'OTG Compatible': 'Yes', 'Sound Enhancements': 'Dolby Atmos and Dual Stereo Speakers', 'Display Size': '16.51 cm (6.5 inch)', 'Resolution': '1600 x 720 Pixels', 'GPU': 'Adreno 610', 'Display Type': 'TFT-LCD', 'Display Colors': '16M', 'Other Display Features': 'Touch Panel Technology: In-cell, Narrow Frame - Upper Border: 2.44mm, Left and Right Border: 1.98mm, Lower Border: 6.6mm, Screen Ratio: 89.0%, Screen Contrast: 1500:1, Color Saturation: Typical 71%, Maximum Brightness: 480nits, Touch Panel Glass Type: GG3+, TYPE-C USB 2.0', 'Operating System': 'Android Pie 9', 'Processor Type': 'Qualcomm SM6125', 'Processor Core': 'Octa Core', 'Primary Clock Speed': '1.8 GHz', 'Secondary Clock Speed': '2 GHz', 'Internal Storage': '128 GB', 'RAM': '4 GB', 'Memory Card Slot Type': 'Dedicated Slot', 'Primary Camera Available': 'Yes', 'Primary Camera': '48MP + 8MP + 2MP + 2MP', 'Primary Camera Features': 'Ultra Wide Quad Camera, Sensor Type: 48MP CMOS/S5KGM1SP/OV48B, 8MP COMS/Hi846/OV8856, 2MP CMOS/OV02A1B/GC02M0, 2MP CMOS/GC02M0/OV02A1B, Maximum Zoom Multiples: 10X, Aperture: 48MP (f/1.8) + 8MP (f/2.25) + 2MP (f/2.4) + 2MP (f/2.4), Focal Length: 48MP (4.71mm) + 8MP (1.66mm) + 2MP (1.77mm) + 2MP (f1.77mm), Lens Number: 48MP (6P) + 8MP (5P) + 2MP (3P) + 2MP (3P)', 'Secondary Camera Available': 'Yes', 'Secondary Camera': '16MP Front Camera', 'Secondary Camera Features': 'Sensor Sizes/Pixel Data - 1/3.1inch, 1.0micrometer, Sensor Type: S5K3P9SP04, Wide Angle of Front: 79Degree, Aperture: F2.0, Focal Length: 3.42mm, Lens Number: 5P', 'Flash': 'Rear LED Flash', 'Frame Rate': 'Front Camera Video: 1080P/720P at 30 fps', 'Dual Camera Lens': 'Primary Camera', 'Network Type': '4G VOLTE, 4G, 3G, 2G', 'Supported Networks': '4G VoLTE, UMTS, GSM, 4G LTE, WCDMA, CDMA', 'Internet Connectivity': '4G, 3G, Wi-Fi, EDGE, GPRS', '3G Speed': 'HSPA+', 'GPRS': 'Yes', 'Micro USB Port': 'Yes', 'Micro USB Version': '2', 'Bluetooth Support': 'Yes', 'Bluetooth Version': 'v5.0', 'Wi-Fi': 'Yes', 'Wi-Fi Version': '802.11a/b/g/n/ac', 'USB Connectivity': 'Yes', 'EDGE': 'Yes', 'Audio Jack': '3.5mm', 'Smartphone': 'Yes', 'Touchscreen Type': 'Capacitive Screen, Multi-touch', 'SIM Size': 'Dual Nano SIM', 'User Interface': 'ColorOS 6.0.1', 'Removable Battery': 'No', 'Graphics PPI': '269 PPI', 'Ringtones Format': 'MP3/AMR/APE/OGG/FLAC/WAV/MIDI/WMA', 'Other Features': 'Face Recognition, Split Screen (Specific Apps), Clone Apps, Night Shield, Sensor Hub, Game Acceleration (Specific Apps), CPU Technology - 11nm, ROM Technology: UFS 2.1, Energy Density - 696 Wh/L, Charge Speed/Power - 5V 2A, 10W, WLAN 2.4G, WLAN 5.1G, WLAN 5.8G, WLAN Display, Game Boost 2.0, 4G+, 64 bits Processor, Video Stability, Ultra Night Mode 2.0, Reverse Charging', 'FM Radio': 'Yes', 'Audio Formats': 'MP3/AAC/APE/AMR/WAV/MID/OGG/FLAC/WMA', 'Video Formats': 'AVI/3GP/MP4/WMV/MKV/MOV/ASF/FLV', 'Battery Capacity': '5000 mAh', 'Width': '75.6 mm', 'Height': '163.6 mm', 'Depth': '9.1 mm', 'Weight': '195 g', 'Warranty Summary': 'Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories'}",14990
"Micromax Bharat 4 (Blue, 8 GB)  (1 GB RAM)",3.8,772 Ratings,101 Reviews,"{'In The Box': 'Mobile phone, Charger, USB Cable, Battery, Handsfree, user guide', 'Model Number': 'Q4002N', 'Model Name': 'Bharat 4', 'Color': 'Blue', 'Browse Type': 'Smartphones', 'SIM Type': 'Dual Sim', 'Hybrid Sim Slot': 'Yes', 'Touchscreen': 'Yes', 'OTG Compatible': 'Yes', 'Additional Content': 'Yes', 'Display Size': '12.7 cm (5 inch)', 'Resolution': '854*480', 'Resolution Type': 'FWVGA', 'Operating System': 'Android Oreo 4.1', 'Processor Core': 'Quad Core', 'Primary Clock Speed': '2300 MHz', 'Internal Storage': '8 GB', 'RAM': '1 GB', 'Expandable Storage': '32 GB', 'Memory Card Slot Type': 'Dedicated Slot', 'Primary Camera Available': 'Yes', 'Primary Camera': '5MP + 5MP', 'Optical Zoom': 'Yes', 'Secondary Camera Available': 'Yes', 'Secondary Camera': '2MP + 2MP Dual Front Camera', 'HD Recording': 'Yes', 'Video Recording': 'Yes', 'Image Editor': 'Yes', 'Call Wait/Hold': 'Yes', 'Conference Call': 'Yes', 'Hands Free': 'Yes', 'Video Call Support': 'Yes', 'Call Divert': 'Yes', 'Phone Book': 'Yes', 'Call Timer': 'Yes', 'Speaker Phone': 'Yes', 'Speed Dialing': 'Yes', 'Network Type': '4G VOLTE', 'Supported Networks': '4G VoLTE', 'GPRS': 'Yes', 'Bluetooth Support': 'Yes', 'Wi-Fi': 'Yes', 'Wi-Fi Hotspot': 'Yes', 'USB Connectivity': 'Yes', 'Audio Jack': '3.5mm', 'Smartphone': 'Yes', 'SIM Size': 'Micro', 'Social Networking Phone': 'Yes', 'Instant Message': 'Yes', 'Removable Battery': 'Yes', 'MMS': 'Yes', 'SMS': 'Yes', 'Keypad': 'No', 'Voice Input': 'Yes', 'Predictive Text Input': 'Yes', 'FM Radio': 'Yes', 'FM Radio Recording': 'Yes', 'Battery Capacity': '2000 mAh', 'Weight': '180 g', 'Warranty Summary': '12 Months Brand Warranty'}",3749
"Micromax Bharat 4 (Black, 8 GB)  (1 GB RAM)",3.8,772 Ratings,101 Reviews,"{'In The Box': 'Transceiver, Charger, USB Cable, Battery, User Guide, Handsfree', 'Model Number': 'Q4002N', 'Model Name': 'Bharat 4', 'Color': 'Black', 'Browse Type': 'Smartphones', 'SIM Type': 'Dual Sim', 'Hybrid Sim Slot': 'Yes', 'Touchscreen': 'Yes', 'OTG Compatible': 'Yes', 'Additional Content': 'Yes', 'Display Size': '12.7 cm (5 inch)', 'Resolution': '854 x 480$$Pixel', 'Resolution Type': 'FWVGA', 'Operating System': 'Android Oreo 4.1', 'Processor Core': 'Quad Core', 'Primary Clock Speed': '2300 MHz', 'Internal Storage': '8 GB', 'RAM': '1 GB', 'Expandable Storage': '32 MB', 'Memory Card Slot Type': 'Dedicated Slot', 'Call Log Memory': 'Yes', 'Primary Camera Available': 'Yes', 'Primary Camera': '5MP Rear Camera', 'Secondary Camera Available': 'Yes', 'Secondary Camera': '2MP Front Camera', 'Call Wait/Hold': 'Yes', 'Conference Call': 'Yes', 'Hands Free': 'Yes', 'Video Call Support': 'Yes', 'Call Divert': 'Yes', 'Phone Book': 'Yes', 'Call Timer': 'Yes', 'Speaker Phone': 'Yes', 'Speed Dialing': 'Yes', 'Network Type': '4G VOLTE', 'Supported Networks': '4G VoLTE', 'Smartphone': 'Yes', 'SIM Size': 'Micro & Nano', 'Social Networking Phone': 'Yes', 'Instant Message': 'Yes', 'Removable Battery': 'Yes', 'MMS': 'Yes', 'SMS': 'Yes', 'Keypad': 'No', 'Voice Input': 'Yes', 'Predictive Text Input': 'Yes', 'FM Radio': 'Yes', 'Battery Capacity': '2000 mAh', 'Weight': '180 g', 'Warranty Summary': '12 Months Brand Warranty'}",3749
"Samsung Galaxy On6 (Black, 64 GB)  (4 GB RAM)",4.3,"99,883 Ratings","9,460 Reviews","{'In The Box': 'Ejection Pin, Mobile Phone, Travel Adaptor, User Manual, Data Cable, Stereo Headset', 'Model Number': 'SM-J600GZKFINS', 'Model Name': 'Galaxy On6', 'Color': 'Black', 'Browse Type': 'Smartphones', 'SIM Type': 'Dual Sim', 'Hybrid Sim Slot': 'No', 'Touchscreen': 'Yes', 'OTG Compatible': 'Yes', 'Display Size': '14.22 cm (5.6 inch)', 'Resolution': '720 x 1480 Pixels', 'Resolution Type': 'HD+', 'GPU': 'ARM Mali T830 MP1', 'Display Type': 'Super AMOLED', 'Display Colors': '16M', 'Other Display Features': 'Corning Gorilla Glass', 'Operating System': 'Android Oreo 8', 'Processor Type': '1.6 GHz Exynos Octa Core', 'Processor Core': 'Octa Core', 'Primary Clock Speed': '1.6 GHz', 'Internal Storage': '64 GB', 'RAM': '4 GB', 'Total Memory': '64 GB', 'Expandable Storage': '256 GB', 'Supported Memory Card Type': 'microSD', 'Memory Card Slot Type': 'Dedicated Slot', 'Primary Camera Available': 'Yes', 'Primary Camera': '13MP Rear Camera', 'Primary Camera Features': 'Sports, Action, HDR (High Dynamic Range), Food, Panorama, Selfie, Mirror Selfie, Beauty Face, Animated GIF, Face Detection, Best Photo', 'Secondary Camera Available': 'Yes', 'Secondary Camera': '8MP Front Camera', 'Flash': 'Front and Rear Flash', 'Full HD Recording': 'Yes', 'Frame Rate': '30 fps', 'Network Type': '3G, 4G VOLTE, 4G, 2G', 'Supported Networks': 'GSM, WCDMA, 4G VoLTE, 4G LTE', 'Bluetooth Support': 'Yes', 'Bluetooth Version': '4.2', 'Wi-Fi': 'Yes', 'Audio Jack': '3.5', 'Smartphone': 'Yes', 'SIM Size': 'Nano Sim', 'Removable Battery': 'No', 'Keypad': 'No', 'Graphics PPI': '293 PPI', 'Sensors': 'Accelerometer, Fingerprint Sensor, Hall Sensor, Proximity Sensor', 'FM Radio': 'Yes', 'FM Radio Recording': 'Yes', 'Audio Formats': 'MP3, AAC, WMA, FLAC', 'Video Formats': 'MP4, AVI', 'Battery Capacity': '3000 mAh', 'Width': '70.2 mm', 'Height': '149.3 mm', 'Depth': '8.2 mm', 'Weight': '154 g', 'Warranty Summary': 'Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories'}",17600
"Nokia 3.1 Plus (Blue, 32 GB)  (3 GB RAM)",4.2,"3,579 Ratings",416 Reviews,"{'In The Box': 'Handset, Charger, Data Cable , Headset, User Manual', 'Model Number': 'TA 1118 DS', 'Model Name': '3.1 Plus', 'Color': 'Blue', 'Browse Type': 'Smartphones', 'SIM Type': 'Dual Sim', 'Hybrid Sim Slot': 'No', 'Touchscreen': 'Yes', 'OTG Compatible': 'No', 'Display Size': '15.24 cm (6 inch)', 'Resolution': '720 x 1440 Pixels', 'Operating System': 'Android Oreo Android Oreo 8.1', 'Processor Core': 'Octa Core', 'Primary Clock Speed': '2 GHz', 'Internal Storage': '32 GB', 'RAM': '3 GB', 'Memory Card Slot Type': 'Dedicated Slot', 'Primary Camera': '13MP + 5MP', 'Dual Camera Lens': 'Primary Camera', 'Network Type': '3G, 4G VOLTE, 2G', 'Supported Networks': 'GSM, 4G VoLTE', 'Battery Capacity': '3500 mAh', 'Warranty Summary': '1 Year Warranty'}",8899
"Itel A23 (Starry Blue, 8 GB)  (1 GB RAM)",4,30 Ratings,5 Reviews,"{'In The Box': 'Handset, Charger, Warranty Card ,Protection Case', 'Model Number': 'A23', 'Model Name': 'A23', 'Color': 'Starry Blue', 'Browse Type': 'Smartphones', 'SIM Type': 'Dual Sim', 'Hybrid Sim Slot': 'No', 'Touchscreen': 'Yes', 'OTG Compatible': 'No', 'Display Size': '12.7 cm (5 inch)', 'Resolution': '480 x 854$$Pixels', 'Display Colors': '16M Colors', 'Other Display Features': 'Face Unlock with 5.0"" Display', 'Operating System': 'Android Oreo 8.1', 'Processor Core': 'Quad Core', 'Primary Clock Speed': '1.4 GHz', 'Internal Storage': '8 GB', 'RAM': '1 GB', 'Expandable Storage': '32 GB', 'Supported Memory Card Type': 'microSD', 'Memory Card Slot Type': 'Dedicated Slot', 'Primary Camera Available': 'Yes', 'Primary Camera': '2MP Rear Camera', 'Primary Camera Features': '2MP with Flash', 'Secondary Camera Available': 'Yes', 'Secondary Camera': '0.3MP Front Camera', 'Secondary Camera Features': 'VGA with Flash', 'Video Recording': 'Yes', 'Video Call Support': 'Yes', 'Speaker Phone': 'Yes', 'Network Type': '3G, 4G, 2G', 'Supported Networks': 'GSM, 4G LTE', 'Mini USB Port': 'Yes', 'Bluetooth Support': 'Yes', 'Wi-Fi': 'Yes', 'Wi-Fi Hotspot': 'Yes', 'USB Connectivity': 'Yes', 'Audio Jack': '3.5 mm', 'Map Support': 'Google Maps', 'Smartphone': 'Yes', 'Social Networking Phone': 'Yes', 'Instant Message': 'Yes', 'Business Phone': 'Yes', 'Removable Battery': 'No', 'MMS': 'Yes', 'SMS': 'Yes', 'Sensors': 'G- Sensor', 'Supported Languages': 'Multi Language Supports', 'FM Radio': 'Yes', 'Battery Capacity': '2050 mAh', 'Warranty Summary': '1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase.', 'Covered in Warranty': 'Manfacturing Defects', 'Not Covered in Warranty': 'Physical Damage , liquid Damage', 'Domestic Warranty': '12 Months'}",4990
"OPPO F15 (Unicorn White, 128 GB)  (8 GB RAM)",4.4,"4,430 Ratings",460 Reviews,"{'In The Box': 'Handset, Headset, USB Cable, Adapter, SIM Card Pin, Protective Case, Quick Guide, Warranty Card', 'Model Number': 'CPH2001', 'Model Name': 'F15', 'Color': 'Unicorn White', 'Browse Type': 'Smartphones', 'SIM Type': 'Dual Sim', 'Hybrid Sim Slot': 'No', 'Touchscreen': 'Yes', 'OTG Compatible': 'Yes', 'Sound Enhancements': 'Dirac Audio, Dual Mic Noise Suppression', 'SAR Value': 'Head: 1.20 W/kg, Body: 0.55 W/kg', 'Display Size': '16.26 cm (6.4 inch)', 'Resolution': '2400 x 1080 Pixels', 'Resolution Type': 'Full HD+', 'GPU': 'ARM Mali G72 MP3 900 MHz', 'Display Type': 'AMOLED', 'Other Display Features': 'Screen Proportion: 20:9, Upper Frame: 2.32mm, Left and Right Frame: 1.67mm, Lower Frame: 5.2mm, Screen Ratio: 90.8%, Color Gamut: 100% NTSC, 104% NTSC DCI - P3, Color Contrast: 1000000:1, Color Saturation: Typical Value 100%, Maximum Screen Brightness: Typical Value 430nit, Corning Gorilla Glass 5, Multi-touch: 10, Oleophobic Layer, Oleophobic Layer on Film, Screen Refresh Rate: 60Hz, Touch Sampling Rate: 135Hz, TUV Rheinland Eye Comfort Certification, No Stroboscopic Eye Protection', 'Operating System': 'Android Pie 9', 'Processor Type': 'Helio P70', 'Processor Core': 'Octa Core', 'Primary Clock Speed': '2.1 GHz', 'Secondary Clock Speed': '2 GHz', 'Operating Frequency': 'GSM: 850/900/1800/1900 MHz, WCDMA: B1/B5/B8, FDD-LTE: B1/B3/B5/B8, TD-LTE: B38/B40/B41', 'Internal Storage': '128 GB', 'RAM': '8 GB', 'Expandable Storage': '256 GB', 'Supported Memory Card Type': 'microSD', 'Memory Card Slot Type': 'Dedicated Slot', 'Primary Camera Available': 'Yes', 'Primary Camera': '48MP + 8MP + 2MP + 2MP', 'Primary Camera Features': '48MP AI Quad Cam, Sensor Sizes/Pixel Size: Main 1/2.25inch, 0.8micrometer, Secondary Wide Angle: 1/4inch, 1.12 micrometer, 2M 1/5inch, 1.75micrometer, Sensor Type: CMOS, Zoom Mode: Main - 10X Digital Zoom, Wide Angle - 2X Digital Zoom, Aperture: Main - f/1.79, Wide Angle - f/2.25, Portrait and Mono - f/2.4, Focal Length: Main - 4.71mm, Wide Angle - 1.66mm, Portrait and Mono - 1.77mm, Wide Angle: Main - 79Degree, Wide Angle - 119 Degree, Portrait and Mono - 88.8Degree, Consecutive Shooting: Yes (20 Photos), Macro Lens: Back 3CM Macro Camera, EIS Stabilization, Lens Glass Material: GG5, Corning Gorilla Glass 5, Photo Size: 8000 x 6000 (FHD+ Mode), 4000 x 3000 (Standard Mode), Ultra Clear Mode 48MP, Photo, Video, Professional Mode, Panorama, Portrait, Night Scene, Time-lapse Photography, Slow Motion, Macro, Video Stabilization, AI Scene Recognition, Full Light for Shooting Video, MP4 Video Format, Anti-shake Video, Ultra Night Mode 2.0', 'Secondary Camera Available': 'Yes', 'Secondary Camera': '16MP Front Camera', 'Secondary Camera Features': 'Camera Structure: Water-drop, Sensor Type: CMOS (4-in-1 Pixel Technology), Sensor Size/Pixel Size: 1/3.1inch, 1.0micrometer, Focal Length: 3.54mm, Wide Angle of Front Lens: 77Degree, Flashlight Aperture: f/2.0, Lens Structure: 5P, Focusing Type: Focus, Lens Glass Material: GG5, Corning Gorilla Glass 5, Photo Size: 4608 x 3456, MP4 Video Format', 'Frame Rate': 'Rear Camera: Slow-motion Video - 1080p at 120fps, 720p at 240fps, Rear Camera: 1080P at 30fps, 720P at 30fps, Front Camera: 1080P/720P at 30fps, Rear Camera Default: 1080P at 30fps, Front Camera Default: 720P at 30fps fps', 'Dual Camera Lens': 'Primary Camera', 'Video Call Support': 'Yes', 'Call Records': 'Yes', 'Network Type': '4G VOLTE, 4G, 3G, 2G', 'Supported Networks': '4G VoLTE, 4G LTE, UMTS, WCDMA, CDMA, GSM', 'Internet Connectivity': '4G, 3G, Wi-Fi, EDGE, GPRS', '3G Speed': 'HSPA+', 'GPRS': 'Yes', 'Bluetooth Support': 'Yes', 'Bluetooth Version': 'v4.2', 'Wi-Fi': 'Yes', 'Wi-Fi Version': '802.11a/b/g/n/ac', 'Wi-Fi Hotspot': 'Yes', 'EDGE': 'Yes', 'Audio Jack': '3.5mm', 'Map Support': 'Google Maps', 'GPS Support': 'Yes', 'Touchscreen Type': 'Multi-touch Capacitive Screen', 'SIM Size': 'Dual Nano SIM', 'User Interface': 'ColorOS 6.1.2', 'Graphics PPI': '408 PPI', 'Sensors': 'In-screen Fingerprint, Magnetic Induction Sensor, Light Sensor, Proximity Sensor, G - Sensor/Acceleration Sensor, Gyroscope, Pedometer', 'Ringtones Format': 'MP3, AMR, APE, OGG, FLAC, WAV, MIDI, WMA', 'Other Features': ""Split Screen,Apps with Game Boost (Popular Games), Google Lens, Data Backup, Oshare (Indian Phone Number's Recognition), Apps Lock, Office Tools: Office Suite, Firewall: Support Call/Message Firewall, Files Zip/Unzip, File Encryption, 64bit Processor, Baseband Structure: 4 (Cortex A73) + 4 (Cortex A53), 12nm Processor, ROM Technology: UFS2.1, VoLTE, 4G Data Rate: 75Mbps (Carrier Model 150mbps), Downlink: 150Mbps (Carrrier Model 300Mbps), WLAN: 2.4G, 5.1G, 5.8G WLAN Display, USB 2.0, VOOC Flash Charge 3.0, Reverse Charging, Standard Charge Power: 20W, Type-C USB Jack, Pin Number (USB): 14, Face Recognition, Single Channel,Eye Protection Mode, Clone App, Banner Call, Game Boost, Kids Space, Text Input, Support HD, Webpage Video Play, World Time, Lock Screen Clock, OPPO Share, E-compass, E-book, Screen Recording, Background Freeze, Caller Avatar, Call Background, Contact Grouping, Group Customization, Import/Export Messages, Number of Ram Channels: 2, Fingerprint Reset password, Sleek Design, Flashlight"", 'Important Apps': 'Bulit-in Browser: Chrome, Opera, OPPO Browsers', 'GPS Type': 'A-GPS, GLONASS, BeiDou', 'FM Radio': 'No', 'Audio Formats': 'AAC, APE, FLAC, AMR, MID, MP3, OGG, WAV, WMA, MKA', 'Video Formats': 'MP4, 3GP, ASF, AVI, FLV, M2TS, MKV, MPG, TS, WEBM, WMV', 'Battery Capacity': '4000 mAh', 'Width': '73.3 mm', 'Height': '160.2 mm', 'Depth': '7.9 mm', 'Weight': '172 g', 'Warranty Summary': 'Brand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories'}",19990
"Samsung Galaxy M30 (Gradation Blue, 64 GB)  (4 GB RAM)",4.4,"3,314 Ratings",246 Reviews,"{'In The Box': 'Handset, Charger, User Manual', 'Model Number': 'SM-M305FZBDINS', 'Model Name': 'Galaxy M30', 'Color': 'Gradation Blue', 'Browse Type': 'Smartphones', 'SIM Type': 'Dual Sim', 'Hybrid Sim Slot': 'No', 'Touchscreen': 'Yes', 'OTG Compatible': 'Yes', 'Display Size': '16.26 cm (6.4 inch)', 'Resolution': '1080 x 2340$$Pixels', 'HD Game Support': 'Yes', 'Operating System': 'Android Oreo 8.1', 'Processor Core': 'Quad Core', 'Primary Clock Speed': '1.8 GHz', 'Internal Storage': '64 GB', 'RAM': '4 GB', 'Memory Card Slot Type': 'Dedicated Slot', 'Call Log Memory': 'Yes', 'Primary Camera Available': 'Yes', 'Primary Camera': '13MP Rear Camera', 'Secondary Camera Available': 'Yes', 'HD Recording': 'Yes', 'Full HD Recording': 'Yes', 'Video Recording': 'Yes', 'Image Editor': 'Yes', 'Dual Camera Lens': 'Primary Camera', 'Call Wait/Hold': 'Yes', 'Conference Call': 'Yes', 'Video Call Support': 'Yes', 'Call Divert': 'Yes', 'Phone Book': 'Yes', 'Speaker Phone': 'Yes', 'Network Type': '3G, 4G, 2G', 'Supported Networks': 'GSM, 4G LTE', '3G': 'Yes', 'GPRS': 'Yes', 'WAP': 'Yes', 'Bluetooth Support': 'Yes', 'Wi-Fi': 'Yes', 'Wi-Fi Hotspot': 'Yes', 'Mini HDMI Port': 'No', 'USB Tethering': 'Yes', 'USB Connectivity': 'Yes', 'GPS Support': 'Yes', 'Smartphone': 'Yes', 'SIM Size': 'Nano SIM', 'Mobile Tracker': 'Yes', 'User Interface': 'Yes with Modified Android', 'Social Networking Phone': 'Yes', 'Instant Message': 'Yes', 'Removable Battery': 'No', 'MMS': 'Yes', 'SMS': 'Yes', 'Keypad': 'No', 'Voice Input': 'Yes', 'Predictive Text Input': 'Yes', 'SIM Access': 'Yes', 'Sensors': 'compass, proximity, accelerometer, Fingerprint (rear-mounted), gyro', 'Series': 'M', 'FM Radio': 'Yes', 'FM Radio Recording': 'Yes', 'Battery Capacity': '5000 mAh', 'Warranty Summary': '12 Months'}",12370
"Tecno Camon i Sky (Champagne Gold, 16 GB)  (2 GB RAM)",4.1,197 Ratings,20 Reviews,"{'In The Box': 'Handset, Headset, Charger, User Manual', 'Model Number': 'Camon i Sky', 'Model Name': 'Camon i Sky', 'Color': 'Champagne Gold', 'Browse Type': 'Smartphones', 'SIM Type': 'Dual Sim', 'Hybrid Sim Slot': 'No', 'Touchscreen': 'Yes', 'OTG Compatible': 'No', 'Quick Charging': 'No', 'Display Size': '13.84 cm (5.45 inch)', 'Resolution': '960 x 480 Pixels', 'Operating System': 'Android Oreo 8.1', 'Processor Core': 'Quad Core', 'Primary Clock Speed': '1.28 GHz', 'Internal Storage': '16 GB', 'RAM': '2 GB', 'Memory Card Slot Type': 'Dedicated Slot', 'Primary Camera': '13MP Rear Camera', 'Network Type': '3G, 4G, 2G', 'Supported Networks': 'GSM, 4G LTE', 'Smartphone': 'Yes', 'Mobile Tracker': 'Yes', 'Keypad Type': 'QWERTY', 'Social Networking Phone': 'Yes', 'Instant Message': 'Yes', 'Business Phone': 'Yes', 'Java Application': 'No', 'Removable Battery': 'No', 'JAVA Support': 'No', 'MMS': 'Yes', 'SMS': 'Yes', 'Keypad': 'No', 'Voice Input': 'Yes', 'Predictive Text Input': 'Yes', 'Battery Capacity': '3050 mAh', 'Warranty Summary': '1 Year Warranty'}",5675
